"id","stats_varcount","stats_var_bool","stats_var_discrete","stats_dom_0","stats_dom_25","stats_dom_50","stats_dom_75","stats_dom_100","stats_dom_mean","stats_dom_not2_2_ratio","stats_branchingvars","stats_conscount","stats_arity_0","stats_arity_25","stats_arity_50","stats_arity_75","stats_arity_100","stats_arity_mean","stats_arity_mean_normalised","stats_cts_per_var_mean","stats_cts_per_var_mean_normalised","stats_alldiff_count","stats_alldiff_proportion","stats_sums_count","stats_sums_proportion","stats_or_atleastk_count","stats_or_atleastk_proportion","stats_binary_count","stats_binary_proportion","stats_table_count","stats_table_proportion","stats_lex_count","stats_lex_proportion","stats_unary_count","stats_unary_proportion","stats_multi_shared_vars","stats_edge_density","stats_Local_Variance","clustering_coefficient","minimum_degree","normalised_minimum_degree","maximum_degree","normalised_maximum_degree","median_degree","normalised_median_degree","mean_degree","normalised_mean_degree","width_of_ordering","normalised_width_of_ordering","width_of_graph","normalised_width_of_graph","SAC_literals","normalised_SAC_literals","stats_tightness_0","stats_tightness_25","stats_tightness_50","stats_tightness_75","stats_tightness_100","stats_tightness_mean","stats_tightness_mean_normalised","stats_literal_tightness_0","stats_literal_tightness_25","stats_literal_tightness_50","stats_literal_tightness_75","stats_literal_tightness_100","stats_literal_tightness_mean","stats_literal_tightness_coeff_of_variation","Class"
"rand-2-40-180-84-900-27_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.10119,1,0.025,8,0.2,4,0.1,4.2,0.105,8,0.2,3,0.075,3,0.000419,881,891,899,906,921,898.52381,10.696712,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-29_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.13871,1,0.025,9,0.225,4,0.1,4.2,0.105,6,0.15,3,0.075,1,0.00014,869,892,901,908,921,899.845238,10.712443,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-31_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.128968,1,0.025,10,0.25,4,0.1,4.2,0.105,8,0.2,3,0.075,1,0.00014,874,894,903,908,927,901.583333,10.733135,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-33_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.053452,1,0.025,7,0.175,4,0.1,4.2,0.105,6,0.15,3,0.075,0,0,877,892,898,904,925,897.77381,10.687783,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-35_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.112262,1,0.025,8,0.2,4,0.1,4.2,0.105,7,0.175,3,0.075,0,0,882,894,902,907,930,900.904762,10.725057,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-37_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.111548,1,0.025,8,0.2,4,0.1,4.2,0.105,6,0.15,3,0.075,1,0.00014,880,895,901,906,918,899.869048,10.712727,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-39_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.100417,1,0.025,9,0.225,4,0.1,4.2,0.105,6,0.15,3,0.075,1,0.00014,878,897,901,910,932,902.27381,10.741355,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-3_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.142083,1,0.025,10,0.25,4,0.1,4.2,0.105,6,0.15,3,0.075,56,0.007821,880,894,899,907,919,899.690476,10.710601,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-41_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.111548,1,0.025,9,0.225,4,0.1,4.2,0.105,7,0.175,3,0.075,1,0.00014,878,895,901,907,919,900.785714,10.723639,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-43_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.157659,1,0.025,10,0.25,4,0.1,4.2,0.105,7,0.175,3,0.075,142,0.019832,876,893,900,908,922,900.059524,10.714994,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-45_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.087897,1,0.025,9,0.225,4,0.1,4.2,0.105,8,0.2,3,0.075,33,0.004609,875,895,903,910,924,901.714286,10.734694,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-47_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.055119,1,0.025,8,0.2,4,0.1,4.2,0.105,5,0.125,3,0.075,1,0.00014,870,893,900,906,922,900.297619,10.717829,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-49_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.094405,2,0.05,8,0.2,4,0.1,4.2,0.105,6,0.15,3,0.075,0,0,877,895,902,906,923,900.666667,10.722222,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-51_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.091905,2,0.05,7,0.175,4,0.1,4.2,0.105,6,0.15,3,0.075,0,0,873,895,900,909,928,900.416667,10.719246,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-53_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.073512,1,0.025,8,0.2,4,0.1,4.2,0.105,7,0.175,3,0.075,0,0,880,894,900,907,916,899.75,10.71131,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-55_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.073988,1,0.025,9,0.225,4,0.1,4.2,0.105,7,0.175,3,0.075,6,0.000838,882,894,898,905,927,899.178571,10.704507,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"learning"
"rand-2-40-180-84-900-57_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.127024,1,0.025,7,0.175,4,0.1,4.2,0.105,6,0.15,3,0.075,0,0,870,891,898,904,920,897.095238,10.679705,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-59_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.092857,1,0.025,7,0.175,4,0.1,4.2,0.105,7,0.175,3,0.075,1,0.00014,874,895,899,905,927,899.154762,10.704223,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-5_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.049306,1,0.025,10,0.25,4,0.1,4.2,0.105,7,0.175,3,0.075,0,0,872,891,901,907,920,898.678571,10.698554,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-61_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.079524,1,0.025,10,0.25,4,0.1,4.2,0.105,5,0.125,3,0.075,0,0,873,894,900,908,918,899.928571,10.713435,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-63_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.082738,1,0.025,7,0.175,4,0.1,4.2,0.105,7,0.175,3,0.075,0,0,876,892,899,906,926,898.892857,10.701105,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-65_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.093571,1,0.025,7,0.175,4,0.1,4.2,0.105,6,0.15,3,0.075,0,0,875,895,901,907,930,900.345238,10.718396,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-67_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.11631,1,0.025,8,0.2,4,0.1,4.2,0.105,7,0.175,3,0.075,0,0,883,895,901,906,923,900.166667,10.71627,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-69_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.093095,1,0.025,9,0.225,4,0.1,4.2,0.105,9,0.225,3,0.075,0,0,881,892,899,904,918,897.845238,10.688634,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-71_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.076607,1,0.025,8,0.2,4,0.1,4.2,0.105,8,0.2,3,0.075,0,0,880,894,900,908,924,900.083333,10.715278,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-73_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.060278,1,0.025,9,0.225,4,0.1,4.2,0.105,7,0.175,3,0.075,0,0,871,896,902,909,926,901.202381,10.7286,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-75_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.047262,1,0.025,8,0.2,4,0.1,4.2,0.105,7,0.175,3,0.075,1,0.00014,876,895,901,905,919,899.988095,10.714144,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-77_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.146012,1,0.025,9,0.225,4,0.1,4.2,0.105,6,0.15,3,0.075,1,0.00014,871,894,899,907,918,899.095238,10.703515,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-79_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.063571,1,0.025,10,0.25,5,0.125,4.2,0.105,7,0.175,3,0.075,0,0,877,890,900,907,920,898.72619,10.699121,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-7_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.128095,1,0.025,8,0.2,4,0.1,4.2,0.105,6,0.15,3,0.075,21,0.002933,878,894,901,908,920,901.154762,10.728033,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-180-84-900-9_ext.xml.minion.gz",40,0,40,180,180,180,180,180,180,0,40,84,2,2,2,2,2,2,0.05,4.2,0.05,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0.107692,0.734779,0.051885,1,0.025,9,0.225,4,0.1,4.2,0.105,8,0.2,3,0.075,1,0.00014,882,895,899,905,922,899.702381,10.710743,9.692308,19.555556,23.5,26.666667,36.4,24.901102,0.15748,"standard"
"rand-2-40-19-443-230-11_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,338,2,2,2,2,2,2,0.05,16.9,0.05,0,0,0,0,0,0,0,0,338,1,0,0,0,0,0,0.433333,0.715085,0.431942,9,0.225,23,0.575,17,0.425,16.9,0.4225,20,0.5,12,0.3,0,0,198,226,239,383,659,284.745562,0.842442,20,25.944444,28.2,30.6,43.076923,28.424382,0.125374,"standard"
"rand-2-40-19-443-230-13_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,342,2,2,2,2,2,2,0.05,17.1,0.05,0,0,0,0,0,0,0,0,342,1,0,0,0,0,0,0.438462,0.714586,0.428431,11,0.275,24,0.6,17,0.425,17.1,0.4275,20,0.5,13,0.325,0,0,190,222,234,371,630,280.312865,0.819628,15.909091,25.631579,27.894737,30.333333,37.454545,27.966578,0.127269,"standard"
"rand-2-40-19-443-230-15_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,333,2,2,2,2,2,2,0.05,16.65,0.05,0,0,0,0,0,0,0,0,333,1,0,0,0,0,0,0.426923,0.715725,0.447875,10,0.25,23,0.575,17,0.425,16.65,0.41625,21,0.525,12,0.3,0,0,203,227,237,384,636,287.522523,0.863431,18.470588,26.318182,28.3,30.5,39.363636,28.439504,0.114192,"standard"
"rand-2-40-19-443-230-17_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,348,2,2,2,2,2,2,0.05,17.4,0.05,0,0,0,0,0,0,0,0,348,1,0,0,0,0,0,0.446154,0.703886,0.448979,11,0.275,22,0.55,18,0.45,17.4,0.435,20,0.5,13,0.325,0,0,196,225,235,267,657,277.956897,0.798727,17.4,25.55,27.6875,29.923077,37.105263,27.716741,0.116191,"standard"
"rand-2-40-19-443-230-19_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,335,2,2,2,2,2,2,0.05,16.75,0.05,0,0,0,0,0,0,0,0,335,1,0,0,0,0,0,0.429487,0.718812,0.438339,10,0.25,24,0.6,16,0.4,16.75,0.41875,21,0.525,12,0.3,0,0,197,224,234,380,642,283.522388,0.846335,15.769231,25.875,28.55,31,43.357143,28.441505,0.132903,"standard"
"rand-2-40-19-443-230-1_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,346,2,2,2,2,2,2,0.05,17.3,0.05,0,0,0,0,0,0,0,0,346,1,0,0,0,0,0,0.44359,0.710798,0.445879,10,0.25,24,0.6,17,0.425,17.3,0.4325,20,0.5,13,0.325,0,0,188,225,236,262,634,278.052023,0.803619,13.571429,25.578947,27.526316,29.8,41.473684,27.667703,0.120047,"standard"
"rand-2-40-19-443-230-21_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,332,2,2,2,2,2,2,0.05,16.6,0.05,0,0,0,0,0,0,0,0,332,1,0,0,0,0,0,0.425641,0.719225,0.414869,10,0.25,24,0.6,16.5,0.4125,16.6,0.415,19,0.475,13,0.325,0,0,193,223,236,390,662,285.963855,0.861337,18.444444,26.208333,28.529412,31.125,41.0625,28.637289,0.125251,"standard"
"rand-2-40-19-443-230-23_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,333,2,2,2,2,2,2,0.05,16.65,0.05,0,0,0,0,0,0,0,0,333,1,0,0,0,0,0,0.426923,0.724046,0.418495,10,0.25,23,0.575,16,0.4,16.65,0.41625,22,0.55,13,0.325,0,0,195,224,236,381,661,285.744745,0.858092,18.25,26.333333,28.571429,30.947368,38.466667,28.592644,0.127203,"standard"
"rand-2-40-19-443-230-25_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,339,2,2,2,2,2,2,0.05,16.95,0.05,0,0,0,0,0,0,0,0,339,1,0,0,0,0,0,0.434615,0.718272,0.440464,9,0.225,26,0.65,17,0.425,16.95,0.42375,19,0.475,13,0.325,0,0,192,225,235,375,651,282.778761,0.834156,17,25.769231,28.052632,30.625,39.466667,28.207403,0.123054,"standard"
"rand-2-40-19-443-230-27_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,338,2,2,2,2,2,2,0.05,16.9,0.05,0,0,0,0,0,0,0,0,338,1,0,0,0,0,0,0.433333,0.729689,0.431325,11,0.275,23,0.575,17,0.425,16.9,0.4225,19,0.475,12,0.3,0,0,194,223,235,258,657,281.37574,0.832473,17.375,25.176471,27.875,30.642857,42.818182,28.138536,0.142112,"standard"
"rand-2-40-19-443-230-29_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,330,2,2,2,2,2,2,0.05,16.5,0.05,0,0,0,0,0,0,0,0,330,1,0,0,0,0,0,0.423077,0.724499,0.426352,10,0.25,22,0.55,16,0.4,16.5,0.4125,21,0.525,13,0.325,0,0,190,225,238,389,677,288.6,0.874545,18.8,26.222222,28.555556,31.125,40.357143,28.671735,0.125796,"standard"
"rand-2-40-19-443-230-31_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,330,2,2,2,2,2,2,0.05,16.5,0.05,0,0,0,0,0,0,0,0,330,1,0,0,0,0,0,0.423077,0.716117,0.417719,10,0.25,22,0.55,16,0.4,16.5,0.4125,19,0.475,13,0.325,0,0,187,223,238,390,642,287.606061,0.871534,18.5,25.9,28.736842,31.866667,40.6,28.941924,0.137718,"standard"
"rand-2-40-19-443-230-33_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,333,2,2,2,2,2,2,0.05,16.65,0.05,0,0,0,0,0,0,0,0,333,1,0,0,0,0,0,0.426923,0.715725,0.415204,8,0.2,21,0.525,17,0.425,16.65,0.41625,18,0.45,13,0.325,0,0,197,224,236,387,740,285.675676,0.857885,19.733333,26.263158,28.5,30.882353,43.4,28.629654,0.118212,"standard"
"rand-2-40-19-443-230-35_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,343,2,2,2,2,2,2,0.05,17.15,0.05,0,0,0,0,0,0,0,0,343,1,0,0,0,0,0,0.439744,0.707775,0.429132,12,0.3,21,0.525,17,0.425,17.15,0.42875,18,0.45,13,0.325,0,0,195,224,236,364,723,279.241983,0.814117,19.411765,25.444444,27.666667,30.238095,41.733333,27.983464,0.127559,"standard"
"rand-2-40-19-443-230-37_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,336,2,2,2,2,2,2,0.05,16.8,0.05,0,0,0,0,0,0,0,0,336,1,0,0,0,0,0,0.430769,0.713654,0.418381,11,0.275,22,0.55,17,0.425,16.8,0.42,21,0.525,12,0.3,0,0,198,226,235,383,648,283.5625,0.843936,18.833333,26.181818,28.5,30.722222,39.428571,28.382063,0.11945,"standard"
"rand-2-40-19-443-230-39_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,351,2,2,2,2,2,2,0.05,17.55,0.05,0,0,0,0,0,0,0,0,351,1,0,0,0,0,0,0.45,0.706941,0.445852,12,0.3,24,0.6,17,0.425,17.55,0.43875,17,0.425,13,0.325,0,0,196,224,235,254,677,275.709402,0.785497,18.642857,25,27.434783,29.857143,39.444444,27.465845,0.128943,"standard"
"rand-2-40-19-443-230-3_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,340,2,2,2,2,2,2,0.05,17,0.05,0,0,0,0,0,0,0,0,340,1,0,0,0,0,0,0.435897,0.711487,0.435949,11,0.275,23,0.575,17,0.425,17,0.425,20,0.5,13,0.325,0,0,197,225,237,380,693,281.555882,0.828106,17.769231,26.153846,28.052632,30.315789,39.2,28.19711,0.111647,"standard"
"rand-2-40-19-443-230-41_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,339,2,2,2,2,2,2,0.05,16.95,0.05,0,0,0,0,0,0,0,0,339,1,0,0,0,0,0,0.434615,0.713287,0.445936,8,0.2,24,0.6,17,0.425,16.95,0.42375,23,0.575,12,0.3,0,0,187,225,236,382,665,282.737463,0.834034,17.307692,26,28.1875,30.642857,39.375,28.266001,0.122292,"standard"
"rand-2-40-19-443-230-43_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,340,2,2,2,2,2,2,0.05,17,0.05,0,0,0,0,0,0,0,0,340,1,0,0,0,0,0,0.435897,0.713166,0.436515,13,0.325,22,0.55,17,0.425,17,0.425,22,0.55,13,0.325,0,0,198,226,237,375,688,282.102941,0.829715,19,25.777778,28.266667,30.307692,37.066667,28.106411,0.11578,"standard"
"rand-2-40-19-443-230-45_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,346,2,2,2,2,2,2,0.05,17.3,0.05,0,0,0,0,0,0,0,0,346,1,0,0,0,0,0,0.44359,0.714096,0.448461,11,0.275,25,0.625,17,0.425,17.3,0.4325,19,0.475,13,0.325,0,0,197,224,233,255,640,277.216763,0.801205,19.5,25.545455,27.705882,29.9,38.285714,27.759485,0.119416,"standard"
"rand-2-40-19-443-230-47_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,348,2,2,2,2,2,2,0.05,17.4,0.05,0,0,0,0,0,0,0,0,348,1,0,0,0,0,0,0.446154,0.713855,0.442804,11,0.275,24,0.6,18,0.45,17.4,0.435,20,0.5,13,0.325,0,0,194,225,236,257,565,276.655172,0.794986,18.769231,25.263158,27.315789,29.761905,40.066667,27.670717,0.124735,"standard"
"rand-2-40-19-443-230-49_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,348,2,2,2,2,2,2,0.05,17.4,0.05,0,0,0,0,0,0,0,0,348,1,0,0,0,0,0,0.446154,0.710573,0.443194,12,0.3,26,0.65,16.5,0.4125,17.4,0.435,20,0.5,14,0.35,0,0,197,225,235,257,632,276.442529,0.794375,17.3125,25.466667,27.625,29.733333,39.6875,27.686425,0.122229,"standard"
"rand-2-40-19-443-230-5_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,334,2,2,2,2,2,2,0.05,16.7,0.05,0,0,0,0,0,0,0,0,334,1,0,0,0,0,0,0.428205,0.723896,0.446034,11,0.275,23,0.575,16,0.4,16.7,0.4175,19,0.475,12,0.3,0,0,194,225,236,374,648,285.341317,0.854315,17.375,26.052632,28.444444,30.875,38.545455,28.496947,0.121573,"standard"
"rand-2-40-19-443-230-7_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,333,2,2,2,2,2,2,0.05,16.65,0.05,0,0,0,0,0,0,0,0,333,1,0,0,0,0,0,0.426923,0.717411,0.405404,11,0.275,21,0.525,16.5,0.4125,16.65,0.41625,18,0.45,13,0.325,0,0,202,226,237,386,664,287.084084,0.862114,17.285714,26.388889,28.666667,30.823529,40.785714,28.596711,0.114516,"standard"
"rand-2-40-19-443-230-9_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,342,2,2,2,2,2,2,0.05,17.1,0.05,0,0,0,0,0,0,0,0,342,1,0,0,0,0,0,0.438462,0.712926,0.453018,9,0.225,24,0.6,17,0.425,17.1,0.4275,21,0.525,13,0.325,0,0,192,225,237,380,604,282.263158,0.825331,19.833333,25.944444,28,30.238095,38,28.146817,0.111108,"standard"
"rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,338,2,2,2,2,2,2,0.05,16.9,0.05,0,0,0,0,0,0,0,0,338,1,0,0,0,0,0,0.433333,0.715085,0.431942,9,0.225,23,0.575,17,0.425,16.9,0.4225,20,0.5,12,0.3,0,0,196,224,236,384,696,282.674556,0.836315,18.230769,25.869565,28.125,30.764706,42.666667,28.386785,0.126158,"standard"
"rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,342,2,2,2,2,2,2,0.05,17.1,0.05,0,0,0,0,0,0,0,0,342,1,0,0,0,0,0,0.438462,0.714586,0.428431,11,0.275,24,0.6,17,0.425,17.1,0.4275,20,0.5,13,0.325,0,0,187,223,236,363,650,279.561404,0.817431,15.727273,25.4,27.764706,30.4,40.666667,27.938793,0.132113,"standard"
"rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz",40,0,40,19,19,19,19,19,19,0,40,333,2,2,2,2,2,2,0.05,16.65,0.05,0,0,0,0,0,0,0,0,333,1,0,0,0,0,0,0.426923,0.715725,0.447875,10,0.25,23,0.575,17,0.425,16.65,0.41625,21,0.525,12,0.3,0,0,199,227,237,389,682,288.276276,0.865695,16.882353,26.125,28.25,31.133333,40.75,28.495529,0.124413,"standard"
