"id","EXIST_VARS","FORALL_VARS","TOTAL_VARS","CLAUSES","LITERALS","EXIST_SET","FORALL_SET","TOTAL_SET","UNARY_CLAUSES","BINARY_CLAUSES","TERNARY_MORE_CLAUSES","POS_HORN","NEG_HORN","EXIST_LIT_PER_CLAUSE","FORALL_LIT_PER_CLAUSE","EXIST_VARS_PER_SET","FORALL_POS_LITS_PER_CLAUSE","FORALL_NEG_LITS_PER_CLAUSE","OCCS_POS_NO_PER_VAR","OCCS_FORALL_NO_PER_VAR","OCCS_FORALL_POS_NO_PER_VAR","W_OCCS_POS_NO_PER_VAR","W_OCCS_FORALL_NO_PER_VAR","W_OCCS_FORALL_POS_NO_PER_VAR","W_PRODUCTS","LITN_LIT","LITEP_LIT","LITEN_LITE","LITEN_LITN","LITFN_LIT","LITFP_LITFN","OCCP_OCCN","OCCE_OCC","OCCEN_OCC","OCCFP_OCCF","OCCEN_OCCE","OCCEN_OCCN","OCCFP_OCCFN","TERMORE_CLAUSE","NEG_HORN_CLAUSE","WOCCN_WOCC","WOCCEP_WOCC","WOCCFN_WOCC","WOCCEP_WOCCE","WOCCEP_WOCCP","WOCCFN_WOCCN","Class"
"stmt19_3_309",2634,235,2869,9441,23288,1,1,2,1,6796,2644,7285,5565,2.0483,0.418388,2634,0.209194,0.209194,3.484141,16.808511,8.404255,6.279888,16.808511,8.404255,63.193622,0.570766,0.344426,0.585221,0.851414,0.084808,1,0.752031,0.90447,0.529315,0.5,0.585221,0.927376,1,0.280055,0.58945,0.577324,0.40992,0.56566,0.414779,0.969819,0.979796,"sKizzo"
"stmt19_3_78",1061,107,1168,3716,9261,1,1,2,1,2645,1070,2832,2109,2.089074,0.403122,1061,0.201561,0.201561,3.387842,14,7,6.134418,14,7,49.230914,0.572724,0.346399,0.586758,0.858786,0.080877,1,0.746041,0.922782,0.541449,0.5,0.586758,0.945393,1,0.287944,0.567546,0.579124,0.414887,0.480263,0.413242,0.98577,0.829293,"quantor"
"stmt19_3_83",1063,107,1170,3725,9284,1,1,2,1,2652,1072,2839,2116,2.089128,0.403221,1063,0.201611,0.201611,3.392308,14.037383,7.018692,6.142735,14.037383,7.018692,49.285042,0.57249,0.346618,0.586482,0.858702,0.080892,1,0.746754,0.92259,0.541082,0.5,0.586482,0.945137,1,0.287785,0.568054,0.57887,0.415085,0.481183,0.413518,0.985646,0.831245,"quantor"
"stmt19_66_318",2921,235,3156,10444,25743,1,1,2,1,7562,2881,8094,6109,2.073439,0.391421,2921,0.19571,0.19571,3.487643,17.395745,8.697872,6.32763,17.395745,8.697872,66.438206,0.572427,0.348172,0.5861,0.861292,0.0794,1,0.746946,0.908876,0.532692,0.5,0.5861,0.930585,1,0.275852,0.584929,0.578674,0.408629,0.579149,0.4139,0.969864,1.00082,"sKizzo"
"stmt19_66_90",1339,105,1444,4623,11446,1,1,2,1,3328,1294,3561,2638,2.150119,0.325762,1339,0.162881,0.162881,3.379501,14.342857,7.171429,6.237535,14.342857,7.171429,56.573562,0.57365,0.360563,0.584809,0.885318,0.065787,1,0.743223,0.936525,0.547688,0.5,0.584809,0.954742,1,0.279905,0.570625,0.578837,0.416219,0.484221,0.415191,0.988259,0.836541,"sKizzo"
"stmt19_67_83",1094,107,1201,3835,9524,1,1,2,1,2769,1065,2955,2177,2.092308,0.391134,1094,0.195567,0.195567,3.378018,14.018692,7.009346,6.131557,14.018692,7.009346,50.411335,0.574024,0.347228,0.587861,0.862813,0.078748,1,0.742089,0.924905,0.543716,0.5,0.587861,0.947202,1,0.277705,0.567666,0.580351,0.413773,0.479726,0.412139,0.985998,0.826613,"sKizzo"
"stmt19_79_87",9814,450,10264,40046,101313,1,1,2,1,30656,9389,33347,28352,2.217775,0.312141,9814,0.156071,0.156071,4.390881,27.777778,13.888889,8.172837,27.777778,13.888889,87.762584,0.555161,0.383149,0.562924,0.888879,0.06169,1,0.80128,0.916816,0.516098,0.5,0.562924,0.929637,1,0.234455,0.707986,0.558787,0.427063,0.749795,0.437076,0.967931,1.341826,"sKizzo"
"stmt19_83_302",2890,235,3125,10282,25343,1,1,2,1,7399,2882,7932,6065,2.081599,0.383194,2890,0.191597,0.191597,3.48224,16.765957,8.382979,6.33408,16.765957,8.382979,65.27128,0.570611,0.351655,0.58361,0.863772,0.077733,1,0.752507,0.913206,0.532956,0.5,0.58361,0.934009,1,0.280296,0.589866,0.576563,0.4123,0.560407,0.41639,0.973697,0.97198,"sKizzo"
"stmt19_83_90",1344,105,1449,4645,11502,1,1,2,1,3345,1299,3577,2655,2.151991,0.32422,1344,0.16211,0.16211,3.387164,14.342857,7.171429,6.254658,14.342857,7.171429,56.741071,0.573292,0.361242,0.584334,0.885805,0.065467,1,0.744313,0.936962,0.547499,0.5,0.584334,0.955009,1,0.279656,0.571582,0.578426,0.416747,0.483366,0.415666,0.988549,0.835657,"sKizzo"
"stmt19_90_133",1590,132,1722,5521,13634,1,1,2,1,3973,1547,4253,3190,2.143452,0.326028,1590,0.163014,0.163014,3.386179,13.636364,6.818182,6.24971,13.636364,6.818182,57.149686,0.572319,0.361669,0.583319,0.88466,0.066011,1,0.747277,0.940036,0.548341,0.5,0.583319,0.958103,1,0.280203,0.577794,0.577431,0.419379,0.461006,0.416681,0.992449,0.798375,"sKizzo"
"stmt1_145_146",90,12,102,248,591,1,1,2,1,174,73,191,192,2.116935,0.266129,90,0.133065,0.133065,2.843137,5.5,2.75,5.362745,5.5,2.75,17.555556,0.509306,0.434856,0.510476,0.890365,0.055838,1,0.963455,1.006768,0.513931,0.5,0.510476,1.009081,1,0.294355,0.774194,0.509857,0.521983,0.251344,0.489524,1.06496,0.49297,"X2clsQ"
"stmt1_20_21",67,9,76,186,445,1,1,2,1,124,61,143,142,2.145161,0.247312,67,0.123656,0.123656,2.815789,5.111111,2.555556,5.328947,5.111111,2.555556,19.343284,0.519101,0.429213,0.521303,0.900433,0.051685,1,0.926407,1.017072,0.530203,0.5,0.521303,1.021387,1,0.327957,0.763441,0.520142,0.513405,0.230121,0.478697,1.06991,0.44242,"X2clsQ"
"stmt1_30_31",36,4,40,98,233,1,1,2,1,62,35,71,74,2.132653,0.244898,36,0.122449,0.122449,2.85,6,3,5.4,6,3,19.5,0.51073,0.437768,0.511962,0.89916,0.051502,1,0.957983,0.996662,0.510253,0.5,0.511962,0.999066,1,0.357143,0.755102,0.511312,0.512821,0.271493,0.488038,1.049383,0.530973,"X2clsQ"
"stmt1_392_393",464,46,510,1580,3907,1,1,2,1,1186,393,1269,1182,2.171519,0.301266,464,0.150633,0.150633,3.541176,10.347826,5.173913,6.615686,10.347826,5.173913,33.439655,0.537753,0.401331,0.54299,0.886721,0.060916,1,0.859591,0.965227,0.524109,0.5,0.54299,0.974628,1,0.248734,0.748101,0.540202,0.469732,0.359593,0.45701,1.021605,0.665665,"sSolve"
"stmt1_629_630",1317,137,1454,4786,12001,1,1,2,1,3662,1123,3905,3456,2.189929,0.317593,1317,0.158796,0.158796,3.746905,11.094891,5.547445,6.971114,11.094891,5.547445,39.009871,0.546038,0.390634,0.552714,0.884023,0.063328,1,0.831375,0.964193,0.532923,0.5,0.552714,0.975982,1,0.234643,0.722106,0.54915,0.460428,0.358775,0.447286,1.021244,0.653328,"sKizzo"
"stmt1_787_788",1678,156,1834,5836,14467,1,1,2,1,4370,1465,4727,4278,2.179404,0.29952,1678,0.14976,0.14976,3.605234,11.205128,5.602564,6.733915,11.205128,5.602564,36.214541,0.54296,0.396627,0.548864,0.888733,0.060413,1,0.841757,0.960908,0.527408,0.5,0.548864,0.971357,1,0.251028,0.733036,0.545722,0.461373,0.377956,0.451136,1.015619,0.692579,"sKizzo"
"stmt1_811_812",256,34,290,990,2529,1,1,2,1,782,207,813,716,2.209091,0.345455,256,0.172727,0.172727,3.944828,10.058824,5.029412,7.3,10.058824,5.029412,44.726563,0.547647,0.384737,0.555098,0.876534,0.067616,1,0.825993,0.979621,0.543786,0.5,0.555098,0.992949,1,0.209091,0.723232,0.551103,0.467441,0.309273,0.444902,1.04131,0.561189,"sKizzo"
"stmt1_919_920",623,63,686,2263,5670,1,1,2,1,1725,537,1843,1597,2.185594,0.319929,623,0.159965,0.159965,3.749271,11.492063,5.746032,6.970845,11.492063,5.746032,38.844302,0.546384,0.389771,0.553174,0.88315,0.063845,1,0.830213,0.960522,0.531336,0.5,0.553174,0.972458,1,0.237296,0.7057,0.549548,0.458456,0.371305,0.446826,1.017768,0.675656,"sSolve"
"stmt21_127_258",2792,210,3002,9653,23708,1,1,2,1,6888,2764,7424,5790,2.12825,0.327774,2792,0.163887,0.163887,3.414724,15.066667,7.533333,6.302465,15.066667,7.533333,64.041547,0.567614,0.365657,0.578028,0.88244,0.066729,1,0.76176,0.93172,0.53856,0.5,0.578028,0.948813,1,0.286336,0.599814,0.572449,0.421271,0.511052,0.421972,0.985311,0.892747,"sKizzo"
"stmt21_134_418",3795,281,4076,13808,34135,1,1,2,1,10076,3731,10718,7951,2.077853,0.394264,3795,0.197132,0.197132,3.5579,19.373665,9.686833,6.447988,19.373665,9.686833,77.725955,0.575157,0.3451,0.589418,0.861356,0.079742,1,0.738654,0.902751,0.532098,0.5,0.589418,0.925135,1,0.270206,0.575826,0.58167,0.402771,0.628458,0.410582,0.962807,1.080438,"sKizzo"
"stmt21_143_258",2813,210,3023,9730,23869,1,1,2,1,6982,2747,7518,5825,2.128571,0.324563,2813,0.162282,0.162282,3.407542,15.038095,7.519048,6.292756,15.038095,7.519048,64.332741,0.568436,0.365411,0.578871,0.883623,0.066153,1,0.759213,0.932471,0.53978,0.5,0.578871,0.949589,1,0.282323,0.598664,0.573284,0.420508,0.509872,0.421129,0.985452,0.889388,"sKizzo"
"stmt21_252_310",4202,235,4437,14520,35661,1,1,2,1,10395,4124,11194,8720,2.182576,0.273416,4202,0.136708,0.136708,3.470814,16.893617,8.446809,6.494253,16.893617,8.446809,80.427891,0.568156,0.376181,0.576694,0.902029,0.055663,1,0.760081,0.938374,0.541154,0.5,0.576694,0.952475,1,0.284022,0.600551,0.572173,0.420633,0.556457,0.423306,0.983185,0.972533,"sKizzo"
"stmt21_267_310",4245,235,4480,14725,36166,1,1,2,1,10589,4135,11388,8796,2.186621,0.269474,4245,0.134737,0.134737,3.476786,16.885106,8.442553,6.510714,16.885106,8.442553,80.310012,0.569319,0.375823,0.577862,0.903643,0.054858,1,0.756484,0.939569,0.542941,0.5,0.577862,0.953668,1,0.280815,0.597351,0.573343,0.419649,0.553254,0.422138,0.983574,0.964962,"sKizzo"
"stmt21_310_360",4973,260,5233,17545,43236,1,1,2,1,12678,4866,13568,10347,2.190026,0.274266,4973,0.137133,0.137133,3.54099,18.507692,9.253846,6.622205,18.507692,9.253846,89.489644,0.571422,0.37293,0.580366,0.902615,0.055648,1,0.75002,0.935167,0.54274,0.5,0.580366,0.949806,1,0.277344,0.589741,0.575631,0.415552,0.593012,0.419634,0.979223,1.030196,"sKizzo"
"stmt21_4_5",676,86,762,2371,5964,1,1,2,1,1669,701,1789,1336,2.008435,0.506959,676,0.25348,0.25348,3.353018,13.976744,6.988372,5.917323,13.976744,6.988372,36.775148,0.571596,0.327632,0.589668,0.823702,0.100771,1,0.749487,0.900036,0.530723,0.5,0.589668,0.928492,1,0.295656,0.563475,0.57962,0.4107,0.49647,0.410332,0.976973,0.856545,"quantor"
"stmt21_70_258",2516,210,2726,8765,21544,1,1,2,1,6254,2510,6741,5247,2.096977,0.360981,2516,0.180491,0.180491,3.415627,15.066667,7.533333,6.250917,15.066667,7.533333,60.95469,0.567815,0.358754,0.579489,0.870678,0.073431,1,0.761138,0.924346,0.535648,0.5,0.579489,0.94335,1,0.286366,0.598631,0.573189,0.419502,0.514374,0.420511,0.982876,0.89739,"sKizzo"
"stmt21_71_304",2662,235,2897,9538,23495,1,1,2,1,6903,2634,7392,5616,2.05043,0.412875,2662,0.206437,0.206437,3.475319,16.757447,8.378723,6.27097,16.757447,8.378723,63.450789,0.571483,0.344712,0.585877,0.853355,0.083805,1,0.749832,0.905873,0.53073,0.5,0.585877,0.928689,1,0.276159,0.588803,0.578022,0.409457,0.56381,0.414123,0.970328,0.975413,"sKizzo"
"stmt21_71_70",1089,107,1196,3813,9468,1,1,2,1,2752,1060,2939,2160,2.093365,0.389719,1089,0.19486,0.19486,3.368729,13.88785,6.943925,6.116221,13.88785,6.943925,50.413223,0.574461,0.347064,0.588324,0.863394,0.078475,1,0.740761,0.925884,0.54472,0.5,0.588324,0.948227,1,0.277996,0.566483,0.580802,0.413624,0.475927,0.411676,0.986703,0.819431,"sKizzo"
"stmt21_79_314",2896,235,3131,10306,25403,1,1,2,1,7417,2888,7952,6083,2.080633,0.384242,2896,0.192121,0.192121,3.484829,16.851064,8.425532,6.337272,16.851064,8.425532,65.263122,0.570484,0.351573,0.5835,0.863373,0.077944,1,0.752898,0.91261,0.532508,0.5,0.5835,0.933433,1,0.280225,0.590239,0.576442,0.412232,0.563129,0.4165,0.973261,0.976905,"sKizzo"
"stmt21_79_91",1342,105,1447,4636,11479,1,1,2,1,3338,1297,3570,2648,2.151208,0.324849,1342,0.162425,0.162425,3.383552,14.342857,7.171429,6.246717,14.342857,7.171429,56.669151,0.573482,0.36092,0.584578,0.885614,0.065598,1,0.743734,0.93678,0.547622,0.5,0.584578,0.954906,1,0.279767,0.571182,0.578641,0.416479,0.483734,0.415422,0.988418,0.835983,"sKizzo"
"stmt22_179_182",2374,157,2531,8152,20091,1,1,2,1,5830,2321,6256,4792,2.206207,0.258342,2374,0.129171,0.129171,3.415646,13.414013,6.707006,6.415251,13.414013,6.707006,68.093513,0.569708,0.377881,0.57787,0.908003,0.052412,1,0.755286,0.954378,0.551507,0.5,0.57787,0.968052,1,0.284715,0.587831,0.573563,0.425154,0.44583,0.42213,0.996992,0.777299,"sKizzo"
"stmt22_6_80",911,107,1018,3213,8020,1,1,2,1,2276,936,2438,1836,2.030501,0.465608,911,0.232804,0.232804,3.379175,13.981308,6.990654,6.023576,13.981308,6.990654,41.290889,0.571072,0.335661,0.58737,0.836681,0.093267,1,0.751092,0.909011,0.533925,0.5,0.58737,0.934952,1,0.291317,0.571429,0.578383,0.413667,0.489307,0.41263,0.981143,0.845992,"quantor"
"stmt22_92_259",2540,210,2750,8850,21721,1,1,2,1,6352,2497,6839,5292,2.097514,0.356836,2540,0.178418,0.178418,3.407636,15.038095,7.519048,6.241091,15.038095,7.519048,61.166142,0.568574,0.358731,0.58024,0.872146,0.072695,1,0.758785,0.925268,0.536877,0.5,0.58024,0.944252,1,0.282147,0.597966,0.57395,0.418837,0.51329,0.41976,0.983071,0.894312,"sKizzo"
"stmt23_66_76",6856,363,7219,27677,69890,1,1,2,1,21129,6547,23113,19546,2.178921,0.34628,6856,0.17314,0.17314,4.3114,26.402204,13.201102,7.958997,26.402204,13.201102,80.827596,0.554672,0.376763,0.56336,0.876387,0.068565,1,0.802868,0.908556,0.511844,0.5,0.56336,0.922788,1,0.23655,0.706218,0.558696,0.425915,0.731964,0.43664,0.965127,1.310129,"sKizzo"
"stmt24_148_149",72,12,84,203,482,1,1,2,1,142,60,154,157,2.049261,0.325123,72,0.162562,0.162562,2.845238,5.5,2.75,5.297619,5.5,2.75,17.166667,0.504149,0.427386,0.504808,0.864198,0.068465,1,0.983539,1.006916,0.508299,0.5,0.504808,1.00823,1,0.295567,0.773399,0.504454,0.535264,0.257238,0.495192,1.08015,0.509934,"X2clsQ"
"stmt24_292_293",473,43,516,1574,3855,1,1,2,1,1155,418,1259,1116,2.150572,0.298602,473,0.149301,0.149301,3.445736,10.930233,5.465116,6.436047,10.930233,5.465116,31.035941,0.538781,0.400259,0.544165,0.886856,0.06096,1,0.856042,0.957906,0.521259,0.5,0.544165,0.967479,1,0.265565,0.709022,0.541298,0.464992,0.389503,0.455835,1.013714,0.719571,"sSolve"
"stmt24_765_766",658,70,728,2370,5927,1,1,2,1,1803,566,1929,1682,2.180169,0.320675,658,0.160338,0.160338,3.700549,10.857143,5.428571,6.879121,10.857143,5.428571,37.863222,0.54547,0.390417,0.552158,0.882462,0.064113,1,0.833282,0.964515,0.532565,0.5,0.552158,0.976341,1,0.238819,0.709705,0.548585,0.461541,0.356229,0.447842,1.022432,0.649359,"sKizzo"
"stmt24_7_8",12,5,17,37,86,1,1,2,1,25,11,29,30,1.72973,0.594595,12,0.297297,0.297297,2.529412,4.4,2.2,4.411765,4.4,2.2,14.166667,0.5,0.372093,0.5,0.744186,0.127907,1,1,1.054264,0.527132,0.5,0.5,1.054264,1,0.297297,0.810811,0.5,0.604444,0.249333,0.5,1.208889,0.498667,"X2clsQ"
"stmt25_52_53",1779,229,2008,6748,17147,1,1,2,1,5254,1493,5595,4762,2.198726,0.342324,1779,0.171162,0.171162,3.832669,10.087336,5.043668,7.090139,10.087336,5.043668,41.863969,0.551175,0.381466,0.559143,0.877791,0.067359,1,0.814305,0.976665,0.546095,0.5,0.559143,0.990783,1,0.221251,0.705691,0.554871,0.461667,0.316648,0.440857,1.037154,0.57067,"sKizzo"
"stmt25_597_598",850,80,930,2910,7193,1,1,2,1,2174,735,2349,2108,2.172165,0.299656,850,0.149828,0.149828,3.548387,10.9,5.45,6.627957,10.9,5.45,33.781176,0.541221,0.398165,0.546907,0.888004,0.060614,1,0.847675,0.961479,0.52584,0.5,0.546907,0.971581,1,0.252577,0.724399,0.54388,0.463749,0.375055,0.453093,1.016727,0.689592,"sKizzo"
"stmt27_149_224",2403,178,2581,8330,20535,1,1,2,1,5963,2366,6398,4894,2.190276,0.27491,2403,0.137455,0.137455,3.420767,12.865169,6.432584,6.397908,12.865169,6.432584,69.191011,0.570051,0.37419,0.578844,0.902187,0.055758,1,0.754229,0.954297,0.552388,0.5,0.578844,0.969016,1,0.284034,0.587515,0.574188,0.425641,0.42812,0.421156,0.999599,0.74561,"sKizzo"
"stmt27_296_297",491,43,534,1620,3967,1,1,2,1,1188,431,1297,1152,2.158642,0.290123,491,0.145062,0.145062,3.426966,10.930233,5.465116,6.413858,10.930233,5.465116,30.655804,0.538694,0.402067,0.543895,0.890033,0.059239,1,0.856341,0.958723,0.521444,0.5,0.543895,0.967979,1,0.266049,0.711111,0.541131,0.464814,0.390993,0.456105,1.012954,0.722548,"sSolve"
"stmt27_93_98",1959,241,2200,7290,18437,1,1,2,1,5634,1655,6023,5192,2.196571,0.33251,1959,0.166255,0.166255,3.771818,10.058091,5.029046,6.992727,10.058091,5.029046,40.41756,0.549927,0.384336,0.557485,0.880462,0.065737,1,0.818424,0.975373,0.543755,0.5,0.557485,0.988778,1,0.227023,0.712209,0.55344,0.461987,0.321158,0.442515,1.034547,0.580295,"sKizzo"
"stmt28_68_81",8103,421,8524,32978,83357,1,1,2,1,25212,7765,27499,23320,2.178088,0.349566,8103,0.174783,0.174783,4.352417,27.382423,13.691211,8.028625,27.382423,13.691211,82.207331,0.554926,0.375925,0.563742,0.875392,0.069148,1,0.802041,0.906474,0.511017,0.5,0.563742,0.920874,1,0.23546,0.707138,0.559007,0.424833,0.752026,0.436258,0.963355,1.34529,"sKizzo"
"stmt29_21_275",2577,219,2796,9069,22302,1,1,2,1,6485,2583,6988,5441,2.065277,0.393869,2577,0.196935,0.196935,3.446352,16.310502,8.155251,6.253934,16.310502,8.155251,60.026387,0.567931,0.351986,0.580886,0.858993,0.080083,1,0.760777,0.911206,0.529307,0.5,0.580886,0.931992,1,0.284816,0.599956,0.573845,0.415145,0.555715,0.419114,0.974164,0.968406,"sKizzo"
"stmt2_649_723",512,67,579,1868,4667,1,1,2,1,1421,446,1515,1345,2.095824,0.40257,512,0.201285,0.201285,3.678756,11.223881,5.61194,6.708117,11.223881,5.61194,35.121094,0.543604,0.37583,0.55198,0.851793,0.080566,1,0.839574,0.948642,0.523631,0.5,0.55198,0.963259,1,0.238758,0.720021,0.547425,0.462253,0.37862,0.44802,1.021384,0.691638,"sSolve"
"stmt2_649_776",599,92,691,2284,5741,1,1,2,1,1756,527,1863,1644,2.05648,0.457093,599,0.228546,0.228546,3.77424,11.347826,5.673913,6.793054,11.347826,5.673913,36.564274,0.545724,0.363351,0.555887,0.833387,0.090925,1,0.832429,0.943809,0.524651,0.5,0.555887,0.961386,1,0.230736,0.71979,0.550297,0.461082,0.375615,0.444113,1.025303,0.682569,"sKizzo"
"stmt2_976_999",10161,1143,11304,37672,94983,1,1,2,1,28754,8917,30745,28152,2.223482,0.297834,10161,0.148917,0.148917,3.759731,9.816273,4.908136,7.023178,9.816273,4.908136,45.505364,0.552552,0.388385,0.559591,0.893108,0.059063,1,0.809786,0.981075,0.549,0.5,0.559591,0.993573,1,0.236701,0.747292,0.55585,0.459196,0.310393,0.440409,1.033876,0.558412,"sKizzo"
"stmt31_100_276",2848,219,3067,9951,24452,1,1,2,1,7119,2831,7669,5977,2.098282,0.358959,2848,0.179479,0.179479,3.445386,16.310502,8.155251,6.308445,16.310502,8.155251,62.724719,0.567847,0.359112,0.579454,0.871372,0.073041,1,0.761037,0.919581,0.532855,0.5,0.579454,0.938377,1,0.284494,0.600643,0.573193,0.417199,0.551755,0.420546,0.977489,0.962598,"sKizzo"
"stmt31_22_23",811,93,904,2839,7100,1,1,2,1,2003,835,2150,1626,2.019021,0.48186,811,0.24093,0.24093,3.373894,14.709677,7.354839,5.99115,14.709677,7.354839,38.594328,0.570423,0.333239,0.58723,0.831111,0.096338,1,0.753086,0.899902,0.528449,0.5,0.58723,0.926417,1,0.294118,0.572737,0.57793,0.411053,0.51814,0.41277,0.973898,0.896545,"quantor"
"stmt32_122_129",59,7,66,158,373,1,1,2,1,110,47,117,122,2.082278,0.278481,59,0.139241,0.139241,2.848485,6.285714,3.142857,5.363636,6.285714,3.142857,16.271186,0.495979,0.44504,0.495441,0.881081,0.058981,1,1.016216,0.986686,0.488844,0.5,0.495441,0.985616,1,0.297468,0.772152,0.495726,0.529045,0.295482,0.504559,1.049124,0.596059,"X2clsQ"
"stmt32_153_277",3125,219,3344,10851,26650,1,1,2,1,7764,3086,8364,6522,2.126809,0.329186,3125,0.164593,0.164593,3.444677,16.310502,8.155251,6.355263,16.310502,8.155251,65.82848,0.567767,0.365216,0.578256,0.881964,0.067017,1,0.761285,0.926653,0.535843,0.5,0.578256,0.943772,1,0.284398,0.601051,0.572635,0.418882,0.548407,0.421744,0.980151,0.957689,"sKizzo"
"stmt32_228_277",3451,219,3670,11944,29351,1,1,2,1,8568,3375,9217,7133,2.158322,0.299062,3451,0.149531,0.149531,3.448229,16.310502,8.155251,6.409809,16.310502,8.155251,71.710808,0.568839,0.370311,0.578378,0.893028,0.06085,1,0.757966,0.934037,0.540226,0.5,0.578378,0.9497,1,0.282569,0.597204,0.573299,0.419327,0.542894,0.421622,0.982719,0.946965,"sKizzo"
"stmt37_941_942",1789,213,2002,6642,16777,1,1,2,1,5092,1549,5441,4662,2.19738,0.328516,1789,0.164258,0.164258,3.778222,10.244131,5.122066,7.011489,10.244131,5.122066,42.457239,0.549145,0.385826,0.556492,0.88158,0.06503,1,0.821014,0.973517,0.541754,0.5,0.556492,0.986542,1,0.233213,0.701897,0.552563,0.461793,0.326864,0.443508,1.032084,0.591542,"sKizzo"
"stmt38_943_942",1766,213,1979,6579,16622,1,1,2,1,5046,1532,5392,4618,2.194862,0.331661,1766,0.165831,0.165831,3.785245,10.244131,5.122066,7.019202,10.244131,5.122066,42.711212,0.549332,0.385032,0.556787,0.880517,0.065636,1,0.820392,0.973507,0.542036,0.5,0.556787,0.986717,1,0.232862,0.70193,0.552798,0.461781,0.326333,0.443213,1.032599,0.590331,"sKizzo"
"stmt39_34_107",1119,118,1237,3944,9803,1,1,2,1,2802,1141,3004,2278,2.054513,0.431034,1119,0.215517,0.215517,3.400162,14.40678,7.20339,6.113177,14.40678,7.20339,45.903485,0.570948,0.342344,0.585832,0.848133,0.086708,1,0.751474,0.913748,0.535303,0.5,0.585832,0.93757,1,0.2893,0.577586,0.577683,0.414374,0.497632,0.414168,0.981194,0.861426,"sKizzo"
"stmt3_639_640",392,42,434,1374,3425,1,1,2,1,1046,327,1109,1020,2.179767,0.312955,392,0.156477,0.156477,3.631336,10.238095,5.119048,6.767281,10.238095,5.119048,35.903061,0.539854,0.397372,0.545576,0.883721,0.062774,1,0.852353,0.968144,0.528196,0.5,0.545576,0.978405,1,0.237991,0.742358,0.542523,0.469415,0.346054,0.454424,1.026096,0.63786,"sSolve"
"stmt3_969_973",324,38,362,1182,2977,1,1,2,1,914,267,961,868,2.192047,0.326565,324,0.163283,0.163283,3.756906,10.157895,5.078947,6.980663,10.157895,5.078947,39.5,0.543164,0.392005,0.549595,0.880643,0.06483,1,0.841064,0.972416,0.534435,0.5,0.549595,0.983928,1,0.225888,0.734349,0.546157,0.468344,0.330205,0.450405,1.031951,0.604597,"sSolve"
"stmt41_235_286",3529,221,3750,12266,30165,1,1,2,1,8814,3451,9468,7288,2.159873,0.299364,3529,0.149682,0.149682,3.461067,16.615385,8.307692,6.432533,16.615385,8.307692,73.503542,0.569733,0.369402,0.579398,0.893169,0.060865,1,0.755208,0.93327,0.540735,0.5,0.579398,0.949103,1,0.281347,0.594163,0.574253,0.417975,0.549858,0.420602,0.981744,0.957519,"sKizzo"
"stmt41_262_275",941,180,1121,3624,9069,1,1,2,1,2737,886,2947,2544,1.991446,0.511038,941,0.255519,0.255519,3.669938,10.288889,5.144444,6.513827,10.288889,5.144444,36.099894,0.546367,0.351527,0.558265,0.813118,0.102106,1,0.830272,0.948011,0.529241,0.5,0.558265,0.968656,1,0.244481,0.701987,0.551639,0.466391,0.354103,0.441735,1.040213,0.64191,"sKizzo"
"stmt41_336_385",5308,265,5573,18872,46565,1,1,2,1,13683,5188,14616,11061,2.200986,0.266426,5308,0.133213,0.133213,3.570788,18.973585,9.486792,6.690472,18.973585,9.486792,99.65373,0.57264,0.373371,0.581433,0.905719,0.053989,1,0.746297,0.936556,0.544545,0.5,0.581433,0.950937,1,0.274905,0.586106,0.576786,0.414383,0.600099,0.418567,0.979134,1.040418,"sKizzo"
"stmt41_36_37",871,95,966,3065,7662,1,1,2,1,2171,893,2326,1742,2.044372,0.455465,871,0.227732,0.227732,3.393375,14.694737,7.347368,6.064182,14.694737,7.347368,42.642939,0.572174,0.336727,0.588254,0.840785,0.091099,1,0.747719,0.907,0.533546,0.5,0.588254,0.932489,1,0.291354,0.568352,0.579408,0.410885,0.509589,0.411746,0.976921,0.879499,"quantor"
"stmt44_107_108",39,5,44,100,235,1,1,2,1,68,31,71,76,2.05,0.3,39,0.15,0.15,2.772727,6,3,5.204545,6,3,14.461538,0.480851,0.455319,0.478049,0.867257,0.06383,1,1.079646,0.984179,0.470486,0.5,0.478049,0.978443,1,0.31,0.76,0.479545,0.548718,0.3,0.521951,1.054305,0.625592,"X2clsQ"
"stmt44_107_113",48,7,55,129,304,1,1,2,1,89,39,94,99,2.015504,0.341085,48,0.170543,0.170543,2.818182,6.285714,3.142857,5.236364,6.285714,3.142857,15.083333,0.490132,0.4375,0.488462,0.852349,0.072368,1,1.040268,0.979989,0.478687,0.5,0.488462,0.97665,1,0.302326,0.767442,0.489362,0.540411,0.306484,0.511538,1.058304,0.626294,"X2clsQ"
"stmt44_252_301",449,38,487,1499,3674,1,1,2,1,1101,397,1198,1057,2.152101,0.298866,449,0.149433,0.149433,3.476386,11.789474,5.894737,6.492813,11.789474,5.894737,31.487751,0.539194,0.399837,0.544637,0.886926,0.060969,1,0.854619,0.952375,0.518699,0.5,0.544637,0.961989,1,0.264843,0.705137,0.541739,0.461833,0.416049,0.455363,1.007796,0.767987,"sSolve"
