"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","vars_clauses_ratio","POSNEG_RATIO_CLAUSE_mean","POSNEG_RATIO_CLAUSE_coeff_variation","POSNEG_RATIO_CLAUSE_min","POSNEG_RATIO_CLAUSE_entropy","VCG_CLAUSE_mean","VCG_CLAUSE_coeff_variation","VCG_CLAUSE_min","VCG_CLAUSE_max","VCG_CLAUSE_entropy","TRINARYp","VCG_VAR_mean","VCG_VAR_coeff_variation","VCG_VAR_min","VCG_VAR_max","VCG_VAR_entropy","POSNEG_RATIO_VAR_mean","POSNEG_RATIO_VAR_stdev","POSNEG_RATIO_VAR_min","POSNEG_RATIO_VAR_max","POSNEG_RATIO_VAR_entropy","HORNY_VAR_mean","HORNY_VAR_coeff_variation","HORNY_VAR_min","HORNY_VAR_max","HORNY_VAR_entropy","horn_clauses_fraction","VG_mean","VG_coeff_variation","VG_min","VG_max","CG_mean","CG_coeff_variation","CG_min","CG_max","CG_entropy","cluster_coeff_mean","cluster_coeff_coeff_variation","cluster_coeff_min","cluster_coeff_max","cluster_coeff_entropy","MPhaseSAT_M_2011.02.16","MPhaseSAT_M_2011.02.16_success","Pre","Basic","KLB","CG","Class"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.3064,0.6781,0.1429,0.9819,0.14,0,0.14,0.14,0,0,0.14,0.0355,0.1283,0.1494,3.482,0.0362,0.0254,0.0016,0.1136,2.1202,0.0089,0.1569,0.0058,0.0119,3.0002,0.0638,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,165.832,"TRUE",0,0,0,60.06,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.3113,0.677,0.1429,0.9973,0.14,0,0.14,0.14,0,0,0.14,0.0374,0.1292,0.1524,3.5688,0.0358,0.0277,0,0.1184,2.1686,0.0087,0.1709,0.0058,0.0126,3.0147,0.0622,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,156.412,"TRUE",0,0,0,60.02,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.3173,0.6776,0.1429,1.0159,0.14,0,0.14,0.14,0,0,0.14,0.0397,0.1227,0.1546,3.652,0.0297,0.0217,0,0.0743,1.9328,0.0087,0.1164,0.0065,0.0108,2.6874,0.0622,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.97585,"TRUE",0,0,0,60.01,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.307,0.6832,0.1429,0.9868,0.14,0,0.14,0.14,0,0,0.14,0.0363,0.127,0.1566,3.4684,0.0293,0.023,0.0016,0.0875,1.9634,0.0081,0.1617,0.0052,0.0112,2.9015,0.0582,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.790879,"TRUE",0,0,0,60.05,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf",50,4450,50,4450,0,0,0.0112,0.3145,0.6785,0.1429,1.0083,0.14,0,0.14,0.14,0,0,0.14,0.0372,0.1279,0.1519,3.5861,0.0277,0.0222,0,0.0929,1.9526,0.0086,0.146,0.0049,0.011,2.8551,0.0616,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,171.592,"TRUE",0.01,0,0,60.08,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.3108,0.6789,0.1429,0.9967,0.14,0,0.14,0.14,0,0,0.14,0.0459,0.1213,0.1515,3.6243,0.037,0.0256,0,0.1111,2.071,0.0081,0.1644,0.0049,0.0103,2.846,0.0575,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.707891,"TRUE",0,0,0,60.18,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.3082,0.6886,0.1429,0.9936,0.14,0,0.14,0.14,0,0,0.14,0.0354,0.1294,0.1499,3.6243,0.0342,0.0255,0.0015,0.0789,1.9433,0.0088,0.1467,0.0058,0.0121,2.962,0.0629,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.698893,"TRUE",0,0,0,60.06,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v50-c4450-S879384975-017.SATISFIABLE.cnf",50,4450,50,4450,0,0,0.0112,0.3123,0.675,0.1429,0.9991,0.14,0,0.14,0.14,0,0,0.14,0.0386,0.1288,0.1515,3.5411,0.0329,0.0278,0,0.0969,2.0856,0.009,0.1358,0.0063,0.0112,2.8115,0.0643,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.963853,"TRUE",0,0,0,60.17,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3078,0.6899,0.1429,0.9926,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0357,0.1064,0.1287,3.5512,0.0326,0.0257,0,0.1067,1.981,0.0072,0.1702,0.0043,0.0097,3.0243,0.0614,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,456.024,"TRUE",0.01,0,0,60.13,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1141565617-016.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.3108,0.6797,0.1429,0.9959,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0402,0.1056,0.13,3.7534,0.0288,0.0215,0,0.1029,1.9589,0.0079,0.1613,0.0043,0.011,3.1314,0.068,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.01684,"TRUE",0,0,0.01,60.04,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3135,0.6792,0.1429,1.0055,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0364,0.1077,0.1285,3.6754,0.0321,0.0289,0,0.1215,2.0504,0.0069,0.173,0.0036,0.0099,2.9736,0.0594,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,455.061,"TRUE",0.01,0,0,60.11,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.3073,0.6804,0.1429,0.9866,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0425,0.1064,0.1283,3.6886,0.0337,0.0196,0.0015,0.0862,1.99,0.0067,0.1569,0.0045,0.0101,2.8385,0.0573,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,29.4575,"TRUE",0.01,0,0,60.17,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.3123,0.6787,0.1429,1.0011,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0328,0.109,0.1275,3.6466,0.0356,0.0294,0,0.135,2.1537,0.0072,0.137,0.0054,0.0109,2.7218,0.0616,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.18382,"TRUE",0.01,0,0,60.01,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3113,0.6765,0.1429,0.997,0.1167,0,0.1167,0.1167,0,0,0.1167,0.043,0.1069,0.1288,3.508,0.0372,0.0296,0,0.1419,2.133,0.0074,0.1482,0.0049,0.0097,2.9363,0.0637,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,455.77,"TRUE",0.01,0,0,60.23,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1583005701-053.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.317,0.6868,0.1429,1.0201,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0343,0.1079,0.1281,3.5655,0.0341,0.0297,0,0.1034,2.0014,0.0078,0.1494,0.0054,0.0109,3.0189,0.067,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.3238,"TRUE",0.01,0,0,60.03,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1675230100-032.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3135,0.6688,0.1429,0.9996,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0434,0.1064,0.1315,3.8171,0.0318,0.0239,0.0015,0.1223,2.0043,0.0069,0.1565,0.0049,0.0094,2.9832,0.0594,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,441.368,"TRUE",0.01,0,0,60.14,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1720200795-004.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3096,0.6814,0.1429,0.9943,0.1167,0,0.1167,0.1167,0,0,0.1167,0.04,0.1084,0.1266,3.7216,0.0337,0.0229,0.0016,0.1019,2.0594,0.0071,0.1316,0.0047,0.0094,2.6775,0.0605,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,458.816,"TRUE",0.01,0,0,60.07,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1831136826-075.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3168,0.6694,0.1429,1.0098,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0424,0.1058,0.1262,3.7534,0.0278,0.0187,0.0016,0.0801,1.9044,0.0074,0.1457,0.0052,0.0101,2.9241,0.0633,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,452.807,"TRUE",0,0,0,60.07,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.3108,0.673,0.1429,0.9935,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0369,0.1086,0.1264,3.6985,0.0294,0.0205,0.0016,0.1,1.9306,0.0069,0.1428,0.0043,0.0096,2.8364,0.0588,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.74273,"TRUE",0,0,0,60.05,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3097,0.6787,0.1429,0.9932,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0381,0.1054,0.126,3.6436,0.0296,0.0218,0.0016,0.1038,1.9565,0.0068,0.1535,0.0043,0.0105,2.8507,0.0584,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,460.576,"TRUE",0,0,0,60.04,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.3111,0.6823,0.1429,0.9995,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0418,0.1064,0.1255,3.7534,0.0386,0.0271,0.0016,0.1056,2.1942,0.0074,0.1499,0.0047,0.0101,2.9505,0.0631,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.872866,"TRUE",0.01,0,0,60.14,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3104,0.6779,0.1429,0.9951,0.1167,0,0.1167,0.1167,0,0,0.1167,0.043,0.1066,0.1288,3.736,0.0258,0.0201,0,0.0806,1.7521,0.0071,0.1456,0.0043,0.0096,2.8336,0.061,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,452.999,"TRUE",0.01,0,0,60.06,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S385597856-055.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.3146,0.6771,0.1429,1.0074,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0404,0.1062,0.126,3.8546,0.0341,0.0283,0,0.1474,2.0866,0.0077,0.1494,0.0051,0.0105,2.9658,0.0657,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,0.801877,"TRUE",0.01,0,0,60.02,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.3149,0.684,0.1429,1.0116,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0373,0.109,0.1258,3.7447,0.0302,0.0224,0,0.0943,2.0108,0.0082,0.1271,0.0056,0.0103,2.8981,0.0704,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.16982,"TRUE",0.01,0,0,60.18,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S614849838-039.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3134,0.6812,0.1429,1.0059,0.1167,0,0.1167,0.1167,0,0,0.1167,0.033,0.1069,0.1264,3.5743,0.0306,0.0221,0.0016,0.0894,1.9977,0.0073,0.1654,0.0041,0.0109,2.9147,0.0625,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,453.336,"TRUE",0,0,0,60.17,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.3164,0.6688,0.1429,1.0077,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0373,0.1071,0.1266,3.5886,0.0331,0.0226,0,0.0985,2.0469,0.0079,0.147,0.0056,0.0114,2.9905,0.0676,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.01684,"TRUE",0.01,0,0,60.11,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S642174893-006.UNKNOWN.cnf",60,5340,60,5340,0,0,0.0112,0.3064,0.6879,0.1429,0.9874,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0383,0.1075,0.1311,3.7853,0.0361,0.0285,0,0.1107,2.1977,0.0068,0.1529,0.0047,0.0096,2.8722,0.0579,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,494.403,"TRUE",0.01,0,0,60.12,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v60-c5340-S969033069-088.SATISFIABLE.cnf",60,5340,60,5340,0,0,0.0112,0.3157,0.6717,0.1429,1.0079,0.1167,0,0.1167,0.1167,0,0,0.1167,0.0339,0.1077,0.1266,3.6004,0.0296,0.0233,0,0.1093,1.975,0.0074,0.1441,0.0049,0.0096,2.8529,0.0631,0.011,0,0.011,0.011,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.12783,"TRUE",0.01,0,0,60.06,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1018943457-089.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3108,0.6918,0.1429,1.0028,0.1,0,0.1,0.1,0,0,0.1,0.0393,0.0894,0.1104,3.8449,0.0337,0.0257,0,0.1017,2.1293,0.0069,0.1529,0.0045,0.0095,3.0286,0.0689,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.06584,"TRUE",0.01,0,0,60.22,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1254276596-021.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3103,0.6796,0.1429,0.9954,0.1,0,0.1,0.1,0,0,0.1,0.0393,0.0896,0.1085,3.7186,0.0335,0.0256,0,0.0943,2.0664,0.0062,0.1485,0.0043,0.0087,2.9785,0.0621,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,5000,"FALSE",0.01,0,0,60.11,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3136,0.6765,0.1429,1.0043,0.1,0,0.1,0.1,0,0,0.1,0.0436,0.092,0.11,3.9118,0.0333,0.0243,0.003,0.1169,2.0652,0.0062,0.1328,0.0042,0.008,2.8906,0.0616,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.44078,"TRUE",0.01,0,0.01,60.23,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.315,0.6801,0.1429,1.0103,0.1,0,0.1,0.1,0,0,0.1,0.0307,0.0928,0.1085,3.5998,0.0302,0.0214,0,0.1061,1.9822,0.0065,0.1502,0.0045,0.0085,2.9598,0.0648,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,35.6646,"TRUE",0.01,0,0,60.03,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1351138814-007.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3134,0.6758,0.1429,1.0031,0.1,0,0.1,0.1,0,0,0.1,0.0421,0.091,0.1117,3.8027,0.0316,0.0257,0,0.1409,2.0333,0.0063,0.1708,0.0043,0.0098,3.0814,0.0634,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.9567,"TRUE",0.01,0,0,60.09,"sattime2011_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3111,0.6878,0.1429,1.0018,0.1,0,0.1,0.1,0,0,0.1,0.0339,0.0925,0.1069,3.7037,0.0311,0.0213,0,0.0991,1.9864,0.0063,0.1584,0.0032,0.0091,3.0512,0.0628,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,5000,"FALSE",0.01,0,0,60.04,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3153,0.6792,0.1429,1.0111,0.1,0,0.1,0.1,0,0,0.1,0.0362,0.0928,0.1085,3.7582,0.0221,0.0167,0,0.0779,1.729,0.0065,0.1482,0.0043,0.0087,3.0092,0.065,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,5000,"FALSE",0.01,0,0,60.21,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.315,0.6853,0.1429,1.0123,0.1,0,0.1,0.1,0,0,0.1,0.042,0.0917,0.1098,3.83,0.0357,0.0268,0,0.099,2.1174,0.0069,0.1493,0.0045,0.009,3.0177,0.0685,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,1.23181,"TRUE",0.01,0,0,60.12,"SAT09referencesolvergnovelty.2_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3086,0.6743,0.1429,0.9869,0.1,0,0.1,0.1,0,0,0.1,0.0424,0.0873,0.1103,3.7358,0.0298,0.0242,0.0016,0.0992,1.9851,0.006,0.1617,0.0039,0.0079,2.9951,0.0596,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,5000,"FALSE",0.01,0,0.01,60.25,"march_rw_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1805176884-064.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3143,0.6788,0.1429,1.0072,0.1,0,0.1,0.1,0,0,0.1,0.0333,0.0928,0.1064,3.7952,0.0342,0.0234,0,0.1062,2.0641,0.0066,0.1534,0.0047,0.0088,2.9872,0.0663,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,5000,"FALSE",0.01,0,0,60.19,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3092,0.6819,0.1429,0.9933,0.1,0,0.1,0.1,0,0,0.1,0.0352,0.0912,0.1071,3.8251,0.0309,0.0239,0,0.1276,2.0075,0.0063,0.1715,0.003,0.0091,3.0546,0.0628,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,3.75743,"TRUE",0.01,0,0.01,60.25,"sparrow2011_sparrow2011_ubcsat1.2_2011.03.02"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S1960545292-083.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3145,0.6809,0.1429,1.0092,0.1,0,0.1,0.1,0,0,0.1,0.0457,0.091,0.1133,3.8423,0.033,0.0281,0.0016,0.1326,2.126,0.0065,0.1608,0.0043,0.0091,3.0031,0.065,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,5000,"FALSE",0.01,0,0.01,60.05,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S2045410966-069.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3126,0.6848,0.1429,1.0054,0.1,0,0.1,0.1,0,0,0.1,0.0385,0.0888,0.1103,3.8423,0.0331,0.0241,0.0016,0.1094,2.096,0.0061,0.1754,0.0027,0.008,3.0112,0.0613,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,3.90041,"TRUE",0.01,0,0.01,60.04,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3076,0.686,0.1429,0.9905,0.1,0,0.1,0.1,0,0,0.1,0.0314,0.0934,0.1088,3.6679,0.0328,0.0211,0,0.0806,2.0484,0.0057,0.1531,0.0039,0.0077,2.9486,0.057,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,4.43133,"TRUE",0.01,0,0,60.16,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3147,0.6772,0.1429,1.0081,0.1,0,0.1,0.1,0,0,0.1,0.0406,0.0912,0.1087,3.7102,0.0381,0.0285,0.0033,0.1361,2.2174,0.006,0.1732,0.0037,0.0083,3.0494,0.0604,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,5000,"FALSE",0.01,0,0,60.12,"SAT09referencesolvermarch_hi_hi"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3117,0.6823,0.1429,1.0009,0.1,0,0.1,0.1,0,0,0.1,0.0339,0.0934,0.1106,3.716,0.0324,0.0259,0,0.0952,2.037,0.0063,0.1632,0.0039,0.0085,3.0335,0.0634,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,5000,"FALSE",0.01,0,0.01,60.19,"EagleUP_1.565.350"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf",70,6230,70,6230,0,0,0.0112,0.3128,0.6782,0.1429,1.0026,0.1,0,0.1,0.1,0,0,0.1,0.0304,0.0937,0.1085,3.7283,0.0351,0.0272,0,0.1201,2.1326,0.0059,0.1503,0.004,0.0082,2.7981,0.0594,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,4.07438,"TRUE",0.01,0,0,60.19,"SAT09referencesolverTNM_2009.03.22"
"SAT11/random/medium/unif-k7-r89-v70-c6230-S560963242-048.UNKNOWN.cnf",70,6230,70,6230,0,0,0.0112,0.3129,0.6746,0.1429,1.0009,0.1,0,0.1,0.1,0,0,0.1,0.0387,0.0909,0.109,3.7508,0.0288,0.023,0.0016,0.0989,1.963,0.0059,0.1767,0.0035,0.0083,3.0215,0.0594,0.0111,0,0.0111,0.0111,0.0093,0.23835,0.00325,0.0193,2.9696,0.1057,0.2419,0.0513,0.25545,2.25185,5000,"FALSE",0.01,0,0.01,60.21,"EagleUP_1.565.350"
