"id","cheap.pattern.time","cheap.pattern.vertices","cheap.pattern.edges","cheap.pattern.loops","cheap.pattern.meandeg","cheap.pattern.maxdeg","cheap.pattern.degisfixed","cheap.pattern.density","cheap.target.time","cheap.target.vertices","cheap.target.edges","cheap.target.loops","cheap.target.meandeg","cheap.target.maxdeg","cheap.target.degisfixed","cheap.target.density","distance.pattern.time","distance.pattern.isconnected","distance.pattern.meandistance","distance.pattern.maxdistance","distance.pattern.proportiondistancege2","distance.pattern.proportiondistancege3","distance.pattern.proportiondistancege4","distance.target.time","distance.target.isconnected","distance.target.meandistance","distance.target.maxdistance","distance.target.proportiondistancege2","distance.target.proportiondistancege3","distance.target.proportiondistancege4","glasgow4","glasgow4_success","cheap_pattern","cheap_target","distance_pattern","distance_target","Class"
"meshes-CVIU11-2-177",0,129,381,0,5.90698,9,0,0.046148,0,733,1569,1,4.27967,677,0,0.005848,0,1,5.96136,16,0.946458,0.85716,0.732889,32,1,2.23139,11,0.992799,0.145605,0.033178,511,TRUE,0,0,32,32,"vf2"
"meshes-CVIU11-2-211",0,129,381,0,5.90698,9,0,0.046148,1,935,2723,1,5.82353,911,0,0.006236,0,1,5.96136,16,0.946458,0.85716,0.732889,70,1,2.04664,5,0.992703,0.050223,0.002555,1345,TRUE,0,1,70,70,"lad"
"meshes-CVIU11-2-223",0,129,381,0,5.90698,9,0,0.046148,7,2431,6300,1,5.18264,2340,0,0.002133,0,1,5.96136,16,0.946458,0.85716,0.732889,542,1,2.07571,6,0.997457,0.07324,0.004456,17906,TRUE,0,7,542,542,"lad"
"meshes-CVIU11-2-233",0,129,381,0,5.90698,9,0,0.046148,1,1213,3101,1,5.11212,1182,0,0.004219,0,1,5.96136,16,0.946458,0.85716,0.732889,112,1,2.04963,6,0.994962,0.049918,0.003809,2296,TRUE,0,1,112,112,"lad"
"meshes-CVIU11-2-245",0,129,381,0,5.90698,9,0,0.046148,0,838,1610,1,3.84129,437,0,0.004591,0,1,5.96136,16,0.946458,0.85716,0.732889,46,1,2.96361,7,0.994224,0.720775,0.234938,237,TRUE,0,0,46,46,"lad"
"meshes-CVIU11-2-246",0,129,381,0,5.90698,9,0,0.046148,3,1726,3791,1,4.39224,1448,0,0.002547,0,1,5.96136,16,0.946458,0.85716,0.732889,241,1,2.52965,10,0.996876,0.295008,0.125156,3774,TRUE,0,3,241,241,"lad"
"meshes-CVIU11-2-248",0,129,381,0,5.90698,9,0,0.046148,2,1247,2739,1,4.39214,926,0,0.003526,0,1,5.96136,16,0.946458,0.85716,0.732889,125,1,2.52651,6,0.995677,0.444298,0.080096,1582,TRUE,0,2,125,125,"vf2"
"meshes-CVIU11-2-267",0,129,381,0,5.90698,9,0,0.046148,8,2604,6451,1,4.9543,2387,0,0.001903,0,1,5.96136,16,0.946458,0.85716,0.732889,605,1,2.2099,12,0.997714,0.159193,0.020814,17348,TRUE,0,8,605,605,"lad"
"meshes-CVIU11-2-3",0,129,381,0,5.90698,9,0,0.046148,0,400,1037,1,5.1825,373,0,0.012995,0,1,5.96136,16,0.946458,0.85716,0.732889,7,1,2.11862,4,0.98455,0.127125,0.00415,186,TRUE,0,0,7,7,"vf2"
"meshes-CVIU11-2-300",0,129,381,0,5.90698,9,0,0.046148,2,1387,1497,0,2.15862,1179,0,0.001557,0,1,5.96136,16,0.946458,0.85716,0.732889,104,1,5.81474,32,0.997723,0.275321,0.269725,506,TRUE,0,2,104,104,"lad"
"meshes-CVIU11-2-304",0,129,381,0,5.90698,9,0,0.046148,0,855,1018,0,2.38129,316,0,0.002788,0,1,5.96136,16,0.946458,0.85716,0.732889,37,1,15.7089,43,0.996045,0.85608,0.84541,51,TRUE,0,0,37,37,"lad"
"meshes-CVIU11-2-305",0,129,381,0,5.90698,9,0,0.046148,0,844,1608,1,3.80924,752,0,0.00452,0,1,5.96136,16,0.946458,0.85716,0.732889,41,1,2.68131,27,0.994303,0.20501,0.101929,521,TRUE,0,0,41,41,"lad"
"meshes-CVIU11-2-317",0,129,381,0,5.90698,9,0,0.046148,0,485,1011,1,4.16701,380,0,0.008614,0,1,5.96136,16,0.946458,0.85716,0.732889,11,1,2.46665,6,0.989351,0.380189,0.083775,168,TRUE,0,0,11,11,"lad"
"meshes-CVIU11-2-321",0,129,381,0,5.90698,9,0,0.046148,4,1809,3093,0,3.41957,1058,0,0.001891,0,1,5.96136,16,0.946458,0.85716,0.732889,281,1,3.14214,8,0.997557,0.654231,0.336606,2254,TRUE,0,4,281,281,"lad"
"meshes-CVIU11-2-324",0,129,381,0,5.90698,9,0,0.046148,0,847,2406,1,5.68005,788,0,0.006715,0,1,5.96136,16,0.946458,0.85716,0.732889,52,1,2.14452,7,0.992115,0.132742,0.015294,1023,TRUE,0,0,52,52,"lad"
"meshes-CVIU11-2-349",0,129,381,0,5.90698,9,0,0.046148,0,759,765,0,2.01581,729,0,0.002659,0,1,5.96136,16,0.946458,0.85716,0.732889,28,1,2.12826,8,0.996027,0.074608,0.036648,109,TRUE,0,0,28,28,"lad"
"meshes-CVIU11-2-35",0,129,381,0,5.90698,9,0,0.046148,0,808,1658,1,4.10272,794,0,0.005085,0,1,5.96136,16,0.946458,0.85716,0.732889,38,1,2.03185,5,0.993686,0.034166,0.002687,587,TRUE,0,0,38,38,"lad"
"meshes-CVIU11-2-353",0,129,381,0,5.90698,9,0,0.046148,15,3436,9539,1,5.5521,3246,0,0.001616,0,1,5.96136,16,0.946458,0.85716,0.732889,1162,1,2.11149,6,0.998093,0.107143,0.005768,48206,TRUE,0,15,1162,1162,"lad"
"meshes-CVIU11-2-354",0,129,381,0,5.90698,9,0,0.046148,0,843,1207,0,2.86358,320,0,0.003401,0,1,5.96136,16,0.946458,0.85716,0.732889,36,1,6.97666,18,0.995417,0.846955,0.777259,90,TRUE,0,0,36,36,"lad"
"meshes-CVIU11-2-365",0,129,381,0,5.90698,9,0,0.046148,1,935,1880,0,4.02139,733,0,0.004306,0,1,5.96136,16,0.946458,0.85716,0.732889,60,1,2.43286,6,0.99463,0.38224,0.052646,571,TRUE,0,1,60,60,"lad"
"meshes-CVIU11-2-447",0,129,381,0,5.90698,9,0,0.046148,15,3497,9289,0,5.31255,3172,0,0.00152,0,1,5.96136,16,0.946458,0.85716,0.732889,1247,1,2.18313,4,0.998195,0.176106,0.008487,39158,TRUE,0,15,1247,1247,"lad"
"meshes-CVIU11-2-449",0,129,381,0,5.90698,9,0,0.046148,11,2917,7300,1,5.0048,2630,0,0.001716,0,1,5.96136,16,0.946458,0.85716,0.732889,784,1,2.31777,18,0.997942,0.186578,0.067448,24144,TRUE,0,11,784,784,"lad"
"meshes-CVIU11-2-462",0,129,381,0,5.90698,9,0,0.046148,0,526,863,1,3.27947,457,0,0.00625,0,1,5.96136,16,0.946458,0.85716,0.732889,13,1,2.28406,6,0.991868,0.243086,0.042866,160,TRUE,0,0,13,13,"lad"
"meshes-CVIU11-2-484",0,129,381,0,5.90698,9,0,0.046148,18,3787,9946,1,5.25244,2802,0,0.001387,0,1,5.96136,16,0.946458,0.85716,0.732889,1622,1,2.51743,5,0.998349,0.451,0.067545,37079,TRUE,0,18,1622,1622,"lad"
"meshes-CVIU11-2-487",0,129,381,0,5.90698,9,0,0.046148,23,4278,9552,1,4.4654,3898,0,0.001044,0,1,5.96136,16,0.946458,0.85716,0.732889,1640,1,2.19551,10,0.998722,0.169535,0.022308,69870,TRUE,0,23,1640,1640,"lad"
"meshes-CVIU11-2-493",0,129,381,0,5.90698,9,0,0.046148,2,1383,2703,0,3.90889,758,0,0.002828,0,1,5.96136,16,0.946458,0.85716,0.732889,179,1,2.92134,6,0.996451,0.693703,0.216884,836,TRUE,0,2,179,179,"lad"
"meshes-CVIU11-2-503",0,129,381,0,5.90698,9,0,0.046148,3,1671,3041,1,3.63914,1288,0,0.002179,0,1,5.96136,16,0.946458,0.85716,0.732889,203,1,3.08898,31,0.997224,0.404356,0.214557,2157,TRUE,0,3,203,203,"lad"
"meshes-CVIU11-2-511",0,129,381,0,5.90698,9,0,0.046148,17,3670,8700,0,4.74114,3124,0,0.001292,0,1,5.96136,16,0.946458,0.85716,0.732889,1336,1,2.39909,18,0.998436,0.274297,0.063552,34316,TRUE,0,17,1336,1336,"lad"
"meshes-CVIU11-2-513",0,129,381,0,5.90698,9,0,0.046148,2,1467,1519,1,2.07021,759,0,0.001413,0,1,5.96136,16,0.946458,0.85716,0.732889,170,1,2.99768,12,0.997908,0.730598,0.241684,522,TRUE,0,2,170,170,"lad"
"meshes-CVIU11-2-52",0,129,381,0,5.90698,9,0,0.046148,0,777,1607,1,4.13514,755,0,0.00533,0,1,5.96136,16,0.946458,0.85716,0.732889,34,1,2.06124,6,0.993393,0.055515,0.010704,550,TRUE,0,0,34,34,"lad"
"meshes-CVIU11-2-54",0,129,381,0,5.90698,9,0,0.046148,2,1344,2950,1,4.38914,1238,0,0.003269,0,1,5.96136,16,0.946458,0.85716,0.732889,133,1,2.17073,6,0.995991,0.150349,0.02223,2245,TRUE,0,2,133,133,"lad"
"meshes-CVIU11-2-6",0,129,381,0,5.90698,9,0,0.046148,5,2040,4585,1,4.49461,1615,0,0.002205,0,1,5.96136,16,0.946458,0.85716,0.732889,386,1,2.44825,8,0.997307,0.371363,0.069915,5952,TRUE,0,5,386,386,"lad"
"meshes-CVIU11-2-76",0,129,381,0,5.90698,9,0,0.046148,18,3778,8651,1,4.57941,3401,0,0.001213,0,1,5.96136,16,0.946458,0.85716,0.732889,1285,1,2.21541,7,0.998523,0.189276,0.025095,40659,TRUE,0,18,1285,1285,"lad"
"meshes-CVIU11-2-80",0,129,381,0,5.90698,9,0,0.046148,13,3249,5102,1,3.14035,2012,0,0.000967,0,1,5.96136,16,0.946458,0.85716,0.732889,1041,1,2.97595,15,0.998726,0.615398,0.248426,10713,TRUE,0,13,1041,1041,"lad"
"meshes-CVIU11-3-100",0,163,289,1,3.53988,131,0,0.021889,31,5008,9888,0,3.94888,4601,0,0.000789,1,1,2.70507,12,0.972186,0.341601,0.121194,2187,1,2.16322,6,0.999012,0.155441,0.008377,78522,TRUE,0,31,2187,2187,"lad"
"meshes-CVIU11-3-12",0,163,289,1,3.53988,131,0,0.021889,0,216,520,1,4.81019,183,0,0.022395,1,1,2.70507,12,0.972186,0.341601,0.121194,2,1,2.28661,6,0.973122,0.269333,0.035751,321,TRUE,0,0,2,2,"glasgow1"
"meshes-CVIU11-3-130",0,163,289,1,3.53988,131,0,0.021889,8,2512,7061,1,5.62142,2355,0,0.002239,0,1,2.70507,12,0.972186,0.341601,0.121194,612,1,2.12226,4,0.997364,0.120721,0.003732,25694,TRUE,0,8,612,612,"glasgow1"
"meshes-CVIU11-3-139",0,163,289,1,3.53988,131,0,0.021889,33,5217,13824,1,5.29941,4709,0,0.001016,1,1,2.70507,12,0.972186,0.341601,0.121194,2954,1,2.19325,4,0.998793,0.184805,0.009424,149561,TRUE,0,33,2954,2954,"glasgow1"
"meshes-CVIU11-3-147",0,163,289,1,3.53988,131,0,0.021889,3,1654,3977,0,4.80895,834,0,0.002909,1,1,2.70507,12,0.972186,0.341601,0.121194,280,1,3.00007,6,0.996488,0.739533,0.25276,1897,TRUE,0,3,280,280,"lad"
"meshes-CVIU11-3-151",0,163,289,1,3.53988,131,0,0.021889,1,886,1803,0,4.06998,536,0,0.004599,1,1,2.70507,12,0.972186,0.341601,0.121194,55,1,3.01092,11,0.994278,0.625611,0.260116,901,TRUE,0,1,55,55,"lad"
"meshes-CVIU11-3-158",0,163,289,1,3.53988,131,0,0.021889,19,3944,7982,1,4.04741,3043,0,0.001027,0,1,2.70507,12,0.972186,0.341601,0.121194,1468,1,2.51081,17,0.99872,0.404042,0.074304,1e+08,FALSE,0,19,1468,1468,"supplementallad"
"meshes-CVIU11-3-16",0,163,289,1,3.53988,131,0,0.021889,3,1721,3443,1,4.00058,1702,0,0.002326,1,1,2.70507,12,0.972186,0.341601,0.121194,215,1,2.01967,4,0.997095,0.021874,0.000111,5826,TRUE,0,3,215,215,"glasgow1"
"meshes-CVIU11-3-17",0,163,289,1,3.53988,131,0,0.021889,3,1678,3357,1,4.0006,1655,0,0.002386,0,1,2.70507,12,0.972186,0.341601,0.121194,201,1,2.02492,4,0.99702,0.02712,0.000172,5495,TRUE,0,3,201,201,"glasgow1"
"meshes-CVIU11-3-190",0,163,289,1,3.53988,131,0,0.021889,0,870,1434,1,3.2954,545,0,0.003794,1,1,2.70507,12,0.972186,0.341601,0.121194,48,1,2.74523,6,0.995064,0.603414,0.140801,797,TRUE,0,0,48,48,"glasgow1"
"meshes-CVIU11-3-193",0,163,289,1,3.53988,131,0,0.021889,8,2478,4592,1,3.70581,2384,0,0.001496,1,1,2.70507,12,0.972186,0.341601,0.121194,471,1,2.07426,4,0.998101,0.07431,0.001419,14061,TRUE,0,8,471,471,"lad"
"meshes-CVIU11-3-195",0,163,289,1,3.53988,131,0,0.021889,11,2964,5912,1,3.98887,2958,0,0.001346,1,1,2.70507,12,0.972186,0.341601,0.121194,685,1,2.00269,4,0.998317,0.004031,3e-06,24405,TRUE,0,11,685,685,"lad"
"meshes-CVIU11-3-213",0,163,289,1,3.53988,131,0,0.021889,0,409,1048,1,5.12225,398,0,0.012561,1,1,2.70507,12,0.972186,0.341601,0.121194,7,1,2.04989,6,0.985037,0.052295,0.009852,518696,TRUE,0,0,7,7,"supplementallad"
"meshes-CVIU11-3-218",0,163,289,1,3.53988,131,0,0.021889,6,2200,5021,1,4.56409,2052,0,0.002076,0,1,2.70507,12,0.972186,0.341601,0.121194,416,1,2.14557,7,0.997471,0.12957,0.016273,13868,TRUE,0,6,416,416,"glasgow1"
"meshes-CVIU11-3-220",0,163,289,1,3.53988,131,0,0.021889,0,300,738,0,4.92,253,0,0.016455,1,1,2.70507,12,0.972186,0.341601,0.121194,4,1,2.32546,7,0.980267,0.275489,0.053422,434,TRUE,0,0,4,4,"lad"
"meshes-CVIU11-3-23",0,163,289,1,3.53988,131,0,0.021889,3,1737,3469,1,3.99367,1718,0,0.002301,1,1,2.70507,12,0.972186,0.341601,0.121194,218,1,2.01952,4,0.997125,0.021692,0.000111,5901,TRUE,0,3,218,218,"glasgow1"
"meshes-CVIU11-3-242",0,163,289,1,3.53988,131,0,0.021889,13,3195,9431,1,5.90329,3135,0,0.001848,1,1,2.70507,12,0.972186,0.341601,0.121194,980,1,2.03681,6,0.997839,0.037071,0.001553,4611746,TRUE,0,13,980,980,"supplementallad"
"meshes-CVIU11-3-246",0,163,289,1,3.53988,131,0,0.021889,3,1726,3791,1,4.39224,1448,0,0.002547,1,1,2.70507,12,0.972186,0.341601,0.121194,243,1,2.52965,10,0.996876,0.295008,0.125156,5869,TRUE,0,3,243,243,"glasgow1"
"meshes-CVIU11-3-251",0,163,289,1,3.53988,131,0,0.021889,0,416,1077,1,5.17548,390,0,0.012477,1,1,2.70507,12,0.972186,0.341601,0.121194,8,1,2.1093,4,0.985161,0.11832,0.003155,842,TRUE,0,0,8,8,"glasgow1"
"meshes-CVIU11-3-289",0,163,289,1,3.53988,131,0,0.021889,0,285,563,1,3.94737,228,0,0.013912,1,1,2.70507,12,0.972186,0.341601,0.121194,3,1,2.45849,6,0.982653,0.351616,0.10349,310,TRUE,0,0,3,3,"glasgow1"
"meshes-CVIU11-3-290",0,163,289,1,3.53988,131,0,0.021889,0,262,577,1,4.40076,222,0,0.016876,1,1,2.70507,12,0.972186,0.341601,0.121194,2,1,2.2856,5,0.979401,0.272158,0.028087,398,TRUE,0,0,2,2,"glasgow1"
"meshes-CVIU11-3-313",0,163,289,1,3.53988,131,0,0.021889,8,2559,6349,1,4.9617,1991,0,0.00194,1,1,2.70507,12,0.972186,0.341601,0.121194,640,1,2.43999,4,0.99767,0.393065,0.048696,1e+08,FALSE,0,8,640,640,"lad"
"meshes-CVIU11-3-325",0,163,289,1,3.53988,131,0,0.021889,0,284,798,1,5.6162,282,0,0.019858,1,1,2.70507,12,0.972186,0.341601,0.121194,3,1,1.99403,4,0.976716,0.013787,2.5e-05,598,TRUE,0,0,3,3,"glasgow1"
"meshes-CVIU11-3-35",0,163,289,1,3.53988,131,0,0.021889,0,808,1658,1,4.10272,794,0,0.005085,1,1,2.70507,12,0.972186,0.341601,0.121194,39,1,2.03185,5,0.993686,0.034166,0.002687,1560,TRUE,0,0,39,39,"glasgow1"
"meshes-CVIU11-3-357",0,163,289,1,3.53988,131,0,0.021889,0,411,1062,1,5.16545,373,0,0.012605,0,1,2.70507,12,0.972186,0.341601,0.121194,8,1,2.17283,5,0.985005,0.172862,0.011722,815,TRUE,0,0,8,8,"glasgow1"
"meshes-CVIU11-3-381",0,163,289,1,3.53988,131,0,0.021889,0,611,1209,0,3.95745,399,0,0.006488,1,1,2.70507,12,0.972186,0.341601,0.121194,22,1,2.73292,6,0.991886,0.565454,0.153798,550,TRUE,0,0,22,22,"supplementallad"
"meshes-CVIU11-3-408",0,163,289,1,3.53988,131,0,0.021889,0,352,726,1,4.12216,275,0,0.011752,0,1,2.70507,12,0.972186,0.341601,0.121194,4,1,2.4144,4,0.985456,0.381295,0.043631,385,TRUE,0,0,4,4,"glasgow1"
"meshes-CVIU11-3-431",0,163,289,1,3.53988,131,0,0.021889,17,3671,6760,0,3.68292,2763,0,0.001004,0,1,2.70507,12,0.972186,0.341601,0.121194,1265,1,2.63472,26,0.998724,0.432191,0.0894,23441,TRUE,0,17,1265,1265,"lad"
"meshes-CVIU11-3-434",0,163,289,1,3.53988,131,0,0.021889,18,3773,8706,1,4.61463,3108,0,0.001223,1,1,2.70507,12,0.972186,0.341601,0.121194,1365,1,2.35136,6,0.998512,0.320682,0.031626,1e+08,FALSE,0,18,1365,1365,"lad"
"meshes-CVIU11-3-448",0,163,289,1,3.53988,131,0,0.021889,8,2605,6062,1,4.65374,2256,0,0.001787,1,1,2.70507,12,0.972186,0.341601,0.121194,622,1,2.32181,8,0.99783,0.249291,0.064082,18790,TRUE,0,8,622,622,"glasgow1"
"meshes-CVIU11-3-45",0,163,289,1,3.53988,131,0,0.021889,2,1395,3400,1,4.87384,1206,0,0.003497,1,1,2.70507,12,0.972186,0.341601,0.121194,162,1,2.26943,6,0.99579,0.250492,0.021672,4872,TRUE,0,2,162,162,"glasgow1"
"meshes-CVIU11-3-457",0,163,289,1,3.53988,131,0,0.021889,2,1347,3077,0,4.56867,1024,0,0.003394,1,1,2.70507,12,0.972186,0.341601,0.121194,147,1,2.51969,8,0.995866,0.417983,0.08767,3063,TRUE,0,2,147,147,"lad"
"meshes-CVIU11-3-484",0,163,289,1,3.53988,131,0,0.021889,18,3787,9946,1,5.25244,2802,0,0.001387,1,1,2.70507,12,0.972186,0.341601,0.121194,1625,1,2.51743,5,0.998349,0.451,0.067545,42638,TRUE,0,18,1625,1625,"glasgow1"
"meshes-CVIU11-3-501",0,163,289,1,3.53988,131,0,0.021889,15,3426,9578,1,5.59107,3256,0,0.001633,1,1,2.70507,12,0.972186,0.341601,0.121194,1122,1,2.1014,7,0.998076,0.096544,0.005714,53772,TRUE,0,15,1122,1122,"glasgow1"
"meshes-CVIU11-3-503",0,163,289,1,3.53988,131,0,0.021889,3,1671,3041,1,3.63914,1288,0,0.002179,1,1,2.70507,12,0.972186,0.341601,0.121194,204,1,3.08898,31,0.997224,0.404356,0.214557,5286,TRUE,0,3,204,204,"glasgow1"
"meshes-CVIU11-3-511",0,163,289,1,3.53988,131,0,0.021889,17,3670,8700,0,4.74114,3124,0,0.001292,1,1,2.70507,12,0.972186,0.341601,0.121194,1333,1,2.39909,18,0.998436,0.274297,0.063552,37020,TRUE,0,17,1333,1333,"lad"
"meshes-CVIU11-3-512",0,163,289,1,3.53988,131,0,0.021889,0,514,1350,1,5.25097,430,0,0.01024,1,1,2.70507,12,0.972186,0.341601,0.121194,14,1,2.31405,5,0.987842,0.295008,0.02804,1e+08,FALSE,0,0,14,14,"lad"
"meshes-CVIU11-3-513",0,163,289,1,3.53988,131,0,0.021889,2,1467,1519,1,2.07021,759,0,0.001413,0,1,2.70507,12,0.972186,0.341601,0.121194,171,1,2.99768,12,0.997908,0.730598,0.241684,581,TRUE,0,2,171,171,"lad"
"meshes-CVIU11-3-526",0,163,289,1,3.53988,131,0,0.021889,1,941,2262,1,4.80659,810,0,0.005115,1,1,2.70507,12,0.972186,0.341601,0.121194,64,1,2.27367,6,0.99383,0.255705,0.022237,2225,TRUE,0,1,64,64,"glasgow1"
"meshes-CVIU11-3-59",0,163,289,1,3.53988,131,0,0.021889,1,991,2244,0,4.52876,678,0,0.004575,1,1,2.70507,12,0.972186,0.341601,0.121194,75,1,2.65142,7,0.994421,0.524553,0.118937,1461,TRUE,0,1,75,75,"lad"
"meshes-CVIU11-3-7",0,163,289,1,3.53988,131,0,0.021889,0,585,989,0,3.3812,354,0,0.00579,0,1,2.70507,12,0.972186,0.341601,0.121194,16,1,3.24666,10,0.992511,0.625682,0.370306,421,TRUE,0,0,16,16,"supplementallad"
"meshes-CVIU11-3-97",0,163,289,1,3.53988,131,0,0.021889,15,3478,6910,1,3.97326,3096,0,0.001143,0,1,2.70507,12,0.972186,0.341601,0.121194,1036,1,2.28463,16,0.99857,0.207255,0.044167,30076,TRUE,0,15,1036,1036,"glasgow1"
"meshes-CVIU11-3-98",0,163,289,1,3.53988,131,0,0.021889,24,4389,4737,1,2.15835,2960,0,0.000492,1,1,2.70507,12,0.972186,0.341601,0.121194,1662,1,2.88286,6,0.99928,0.544743,0.262755,20899,TRUE,0,24,1662,1662,"lad"
"meshes-CVIU11-4-114",0,40,114,0,5.7,21,0,0.146154,1,1064,2027,0,3.81015,635,0,0.003584,0,1,2.18205,3,0.8325,0.32,0,91,1,3.15989,18,0.995479,0.636347,0.219874,556,TRUE,0,1,91,91,"lad"
"meshes-CVIU11-4-129",0,40,114,0,5.7,21,0,0.146154,25,4437,12663,1,5.70769,4344,0,0.001287,0,1,2.18205,3,0.8325,0.32,0,1890,1,2.04098,5,0.998488,0.041402,0.000848,124244,TRUE,0,25,1890,1890,"lad"
"meshes-CVIU11-4-135",0,40,114,0,5.7,21,0,0.146154,0,391,550,1,2.81074,333,0,0.007214,0,1,2.18205,3,0.8325,0.32,0,5,1,2.28719,4,0.99026,0.272068,0.021572,61,TRUE,0,0,5,5,"lad"
"meshes-CVIU11-4-166",0,40,114,0,5.7,21,0,0.146154,0,201,451,1,4.48259,195,0,0.022438,0,1,2.18205,3,0.8325,0.32,0,1,1,2.03423,4,0.972748,0.055692,0.000644,32,TRUE,0,0,1,1,"lad"
"meshes-CVIU11-4-168",0,40,114,0,5.7,21,0,0.146154,2,1341,2113,1,3.15063,1069,0,0.002352,0,1,2.18205,3,0.8325,0.32,0,127,1,2.48077,8,0.996905,0.363374,0.101204,1232,TRUE,0,2,127,127,"lad"
"meshes-CVIU11-4-206",0,40,114,0,5.7,21,0,0.146154,35,5357,8560,1,3.19563,2899,0,0.000597,0,1,2.18205,3,0.8325,0.32,0,3112,1,3.23126,8,0.999217,0.706052,0.355948,35353,TRUE,0,35,3112,3112,"lad"
"meshes-CVIU11-4-213",0,40,114,0,5.7,21,0,0.146154,0,409,1048,1,5.12225,398,0,0.012561,0,1,2.18205,3,0.8325,0.32,0,7,1,2.04989,6,0.985037,0.052295,0.009852,177,TRUE,0,0,7,7,"lad"
"meshes-CVIU11-4-228",0,40,114,0,5.7,21,0,0.146154,22,4233,8560,1,4.04418,2513,0,0.000956,0,1,2.18205,3,0.8325,0.32,0,1935,1,2.80998,4,0.998808,0.646282,0.164466,27235,TRUE,0,22,1935,1935,"lad"
"meshes-CVIU11-4-248",0,40,114,0,5.7,21,0,0.146154,2,1247,2739,1,4.39214,926,0,0.003526,0,1,2.18205,3,0.8325,0.32,0,125,1,2.52651,6,0.995677,0.444298,0.080096,1577,TRUE,0,2,125,125,"lad"
"meshes-CVIU11-4-268",0,40,114,0,5.7,21,0,0.146154,17,3686,9106,1,4.94059,3085,0,0.001341,0,1,2.18205,3,0.8325,0.32,0,1326,1,2.36705,12,0.998388,0.298785,0.053907,39171,TRUE,0,17,1326,1326,"lad"
"meshes-CVIU11-4-311",0,40,114,0,5.7,21,0,0.146154,21,4127,12073,1,5.8505,4047,0,0.001418,0,1,2.18205,3,0.8325,0.32,0,1621,1,2.04874,8,0.99834,0.038209,0.007943,107118,TRUE,0,21,1621,1621,"lad"
"meshes-CVIU11-4-313",0,40,114,0,5.7,21,0,0.146154,8,2559,6349,1,4.9617,1991,0,0.00194,0,1,2.18205,3,0.8325,0.32,0,637,1,2.43999,4,0.99767,0.393065,0.048696,13090,TRUE,0,8,637,637,"lad"
"meshes-CVIU11-4-325",0,40,114,0,5.7,21,0,0.146154,0,284,798,1,5.6162,282,0,0.019858,0,1,2.18205,3,0.8325,0.32,0,3,1,1.99403,4,0.976716,0.013787,2.5e-05,89,TRUE,0,0,3,3,"lad"
"meshes-CVIU11-4-341",0,40,114,0,5.7,21,0,0.146154,0,527,1083,1,4.10816,511,0,0.007814,0,1,2.18205,3,0.8325,0.32,0,13,1,2.05257,4,0.990311,0.059403,0.000857,294,TRUE,0,0,13,13,"lad"
"meshes-CVIU11-4-387",0,40,114,0,5.7,21,0,0.146154,2,1258,2731,0,4.34181,990,0,0.003454,0,1,2.18205,3,0.8325,0.32,0,120,1,2.562,9,0.995754,0.37717,0.136451,1455,TRUE,0,2,120,120,"lad"
"meshes-CVIU11-4-441",0,40,114,0,5.7,21,0,0.146154,9,2727,5593,1,4.10158,2497,0,0.001505,0,1,2.18205,3,0.8325,0.32,0,624,1,2.16904,6,0.998129,0.161238,0.00906,15428,TRUE,0,9,624,624,"lad"
"meshes-CVIU11-4-45",0,40,114,0,5.7,21,0,0.146154,2,1395,3400,1,4.87384,1206,0,0.003497,0,1,2.18205,3,0.8325,0.32,0,162,1,2.26943,6,0.99579,0.250492,0.021672,2935,TRUE,0,2,162,162,"lad"
"meshes-CVIU11-4-46",0,40,114,0,5.7,21,0,0.146154,0,869,1738,1,3.99885,804,0,0.004608,0,1,2.18205,3,0.8325,0.32,0,46,1,2.18826,6,0.994249,0.142523,0.047134,588,TRUE,0,0,46,46,"lad"
"meshes-CVIU11-4-471",0,40,114,0,5.7,21,0,0.146154,16,3557,7675,1,4.31515,2501,0,0.001214,0,1,2.18205,3,0.8325,0.32,0,1333,1,2.69349,8,0.998506,0.504371,0.156711,22356,TRUE,0,16,1333,1333,"lad"
"meshes-CVIU11-4-487",0,40,114,0,5.7,21,0,0.146154,23,4278,9552,1,4.4654,3898,0,0.001044,0,1,2.18205,3,0.8325,0.32,0,1638,1,2.19551,10,0.998722,0.169535,0.022308,69687,TRUE,0,23,1638,1638,"lad"
"meshes-CVIU11-4-501",0,40,114,0,5.7,21,0,0.146154,15,3426,9578,1,5.59107,3256,0,0.001633,0,1,2.18205,3,0.8325,0.32,0,1119,1,2.1014,7,0.998076,0.096544,0.005714,47140,TRUE,0,15,1119,1119,"lad"
"meshes-CVIU11-4-80",0,40,114,0,5.7,21,0,0.146154,13,3249,5102,1,3.14035,2012,0,0.000967,0,1,2.18205,3,0.8325,0.32,0,1038,1,2.97595,15,0.998726,0.615398,0.248426,10662,TRUE,0,13,1038,1038,"lad"
"meshes-CVIU11-5-102",0,82,240,0,5.85366,8,0,0.072267,13,3259,6523,1,4.00276,2934,0,0.001229,0,1,4.243,11,0.916419,0.780785,0.599941,919,1,2.20404,6,0.998465,0.189206,0.015399,22880,TRUE,0,13,919,919,"lad"
"meshes-CVIU11-5-115",0,82,240,0,5.85366,8,0,0.072267,0,545,1227,1,4.50092,403,0,0.008277,0,1,4.243,11,0.916419,0.780785,0.599941,17,1,2.52528,8,0.98991,0.446185,0.075522,209,TRUE,0,0,17,17,"lad"
