"id","EXIST_VARS","FORALL_VARS","TOTAL_VARS","CLAUSES","LITERALS","EXIST_SET","FORALL_SET","TOTAL_SET","UNARY_CLAUSES","BINARY_CLAUSES","TERNARY_MORE_CLAUSES","POS_HORN","NEG_HORN","EXIST_LIT_PER_CLAUSE","FORALL_LIT_PER_CLAUSE","EXIST_VARS_PER_SET","FORALL_POS_LITS_PER_CLAUSE","FORALL_NEG_LITS_PER_CLAUSE","OCCS_POS_NO_PER_VAR","OCCS_FORALL_NO_PER_VAR","OCCS_FORALL_POS_NO_PER_VAR","W_OCCS_POS_NO_PER_VAR","W_OCCS_FORALL_NO_PER_VAR","W_OCCS_FORALL_POS_NO_PER_VAR","W_PRODUCTS","LITN_LIT","LITEP_LIT","LITEN_LITE","LITEN_LITN","LITFN_LIT","LITFP_LITFN","OCCP_OCCN","OCCE_OCC","OCCEN_OCC","OCCFP_OCCF","OCCEN_OCCE","OCCEN_OCCN","OCCFP_OCCFN","TERMORE_CLAUSE","NEG_HORN_CLAUSE","WOCCN_WOCC","WOCCEP_WOCC","WOCCFN_WOCC","WOCCEP_WOCCE","WOCCEP_WOCCP","WOCCFN_WOCCN","aqua.s2v","caqe.minisat","caqe.picosat","depqbf.v2","ghostq.cegar","hiqqer3","iprover.QBF","iprover.QBF.bloqqer","squeezebf.struqs","struqs.10","aqua.s2v_success","caqe.minisat_success","caqe.picosat_success","depqbf.v2_success","ghostq.cegar_success","hiqqer3_success","iprover.QBF_success","iprover.QBF.bloqqer_success","squeezebf.struqs_success","struqs.10_success","base","Class"
"s510_d6_s",4394,1109,5503,13827,35968,2,1,3,6,9738,4083,7615,10419,1.594706,1.006581,2197,0.503291,0.503291,3.360349,12.550045,6.275023,7.208977,25.10009,12.550045,15.540282,0.485876,0.320646,0.476961,0.601797,0.193478,1,1.058137,0.767771,0.366197,0.5,0.476961,0.753684,1,0.295292,0.753526,0.480106,0.422677,0.905078,0.531318,0.813007,1.885162,1800,16.85,18.57,17.01,3.52,82.4,1800,1800,1800,1800,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.696,"qsts"
"s641_d10_u",11704,3500,15204,33374,85205,2,1,3,19,24568,8787,19239,24535,1.542668,1.010367,5852,0.505184,0.505184,2.814786,9.634286,4.817143,6.151802,19.268571,9.634286,11.253674,0.497729,0.304395,0.496242,0.602443,0.197876,1,1.009125,0.784945,0.389522,0.5,0.496242,0.782599,1,0.263289,0.735153,0.491411,0.422492,0.796496,0.513562,0.830714,1.620835,1800,202.76,212.21,1800,65.07,1800,1800,1800,1800,1800,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.216,"qsts"
"s641_d11_u",12959,3891,16850,36984,94461,2,1,3,19,27213,9752,21309,27201,1.540585,1.013519,6479.5,0.50676,0.50676,2.816142,9.633513,4.816757,6.162255,19.267026,9.633513,11.264527,0.497655,0.303935,0.496112,0.60131,0.19841,1,1.009424,0.784288,0.389095,0.5,0.496112,0.781857,1,0.263682,0.73548,0.491371,0.422601,0.795144,0.513636,0.830864,1.618214,1800,532,314.36,1800,78.96,1800,1800,1800,1800,1800,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.48,"qsts"
"s641_d2_s",1664,372,2036,4494,11157,2,1,3,19,3408,1067,2679,3207,1.679795,0.802848,832,0.401424,0.401424,2.724951,9.698925,4.849462,5.459725,19.397849,9.698925,10.577524,0.502734,0.335574,0.50404,0.678374,0.161692,1,0.989125,0.827878,0.417284,0.5,0.50404,0.83003,1,0.237428,0.713618,0.494383,0.417852,0.898204,0.508362,0.826419,1.816819,0.36,16.15,15.96,8.72,0.55,98.24,1800,16.32,35.98,37.41,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",0.532,"qsts"
"s641_d3_s",2919,763,3682,8104,20413,2,1,3,19,6053,2032,4749,5873,1.609205,0.909674,1459.5,0.454837,0.454837,2.77132,9.661861,4.830931,5.816947,19.323722,9.661861,10.91641,0.500122,0.319306,0.500192,0.638946,0.180571,1,0.99951,0.805849,0.403079,0.5,0.500192,0.805961,1,0.25074,0.724704,0.492765,0.419597,0.84251,0.511117,0.827225,1.70976,5.65,4.41,4.83,3.11,1.4,121.04,1800,1800,136,175.81,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE",0.584,"qsts"
"s641_d4_s",4174,1154,5328,11714,29669,2,1,3,19,8698,2997,6819,8539,1.582124,0.950657,2087,0.475329,0.475329,2.789039,9.649913,4.824957,5.953453,19.299827,9.649913,11.051509,0.499141,0.313189,0.498624,0.624012,0.187671,1,1.003444,0.79736,0.397583,0.5,0.498624,0.796535,1,0.255848,0.728957,0.492196,0.420634,0.823097,0.512129,0.828339,1.672296,31.27,17.07,15.41,5.91,3.5,140.43,1800,1800,505.23,521.66,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE",0.664,"qsts"
"s641_d5_s",5429,1545,6974,15324,38925,2,1,3,19,11343,3962,8889,11205,1.567802,0.972331,2714.5,0.486165,0.486165,2.798394,9.644013,4.822006,6.025523,19.288026,9.644013,11.124148,0.498626,0.309981,0.497773,0.616157,0.191394,1,1.005513,0.792861,0.394665,0.5,0.497773,0.791505,1,0.258549,0.731206,0.491905,0.421262,0.81322,0.512655,0.8291,1.653205,79.83,27,27.17,102.11,4.21,195.75,1800,1800,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.912,"qsts"
"s641_d6_s",6684,1936,8620,18934,48181,2,1,3,19,13988,4927,10959,13871,1.558942,0.98574,3342,0.49287,0.49287,2.804176,9.640496,4.820248,6.07007,19.280992,9.640496,11.169509,0.498308,0.308005,0.497239,0.611312,0.193686,1,1.006789,0.790073,0.392855,0.5,0.497239,0.788377,1,0.26022,0.732597,0.491729,0.421677,0.807238,0.512977,0.829629,1.641632,1800,47.4,54.26,28.71,6.67,142.86,1800,1800,1800,1800,"FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.936,"qsts"
"s641_d7_u",7939,2327,10266,22544,57437,2,1,3,19,16633,5892,13029,16537,1.552919,0.994855,3969.5,0.497427,0.497427,2.808104,9.638161,4.81908,6.100331,19.276321,9.638161,11.200529,0.498094,0.306666,0.496872,0.608025,0.19524,1,1.007655,0.788176,0.391623,0.5,0.496872,0.786244,1,0.261356,0.733543,0.49161,0.42197,0.803226,0.513194,0.830014,1.633867,292.92,84.83,91.46,1800,25.91,1800,1800,1800,1800,1800,"TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.088,"qsts"
"s641_d8_u",9194,2718,11912,26154,66693,2,1,3,19,19278,6857,15099,19203,1.548559,1.001453,4597,0.500726,0.500726,2.810947,9.636497,4.818249,6.12223,19.272995,9.636497,11.22308,0.497938,0.305699,0.496605,0.605649,0.196362,1,1.008281,0.786802,0.39073,0.5,0.496605,0.784696,1,0.262178,0.734228,0.491525,0.422189,0.800348,0.513351,0.830305,1.628296,1800,219.52,142.71,1800,28.15,1800,1800,1800,1800,1800,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.252,"qsts"
"s713_d10_u",12457,3626,16083,36232,92867,2,1,3,19,26494,9719,20730,26950,1.546506,1.016615,6228.5,0.508308,0.508308,2.915376,10.158301,5.079151,6.361562,20.316602,10.158301,11.680019,0.495106,0.306578,0.491889,0.599448,0.198316,1,1.01977,0.778997,0.38318,0.5,0.491889,0.773936,1,0.268244,0.743818,0.489102,0.422143,0.815815,0.51724,0.826275,1.667987,1800,238.83,250.84,1800,148.12,1800,1800,1800,1800,1800,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.152,"qsts"
"s713_d11_u",13794,4031,17825,40152,102955,2,1,3,19,29349,10784,22962,29878,1.544356,1.019775,6897,0.509887,0.509887,2.916578,10.157777,5.078889,6.372006,20.315554,10.157777,11.688995,0.495042,0.306105,0.491767,0.598309,0.198854,1,1.020033,0.778299,0.382742,0.5,0.491767,0.773152,1,0.268579,0.744122,0.489067,0.422225,0.814492,0.51731,0.82638,1.665401,1800,418.03,328.03,1800,172.89,1800,1800,1800,1800,1800,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.464,"qsts"
"s713_d2_s",1761,386,2147,4872,12163,2,1,3,19,3654,1199,2874,3526,1.688218,0.808292,880.5,0.404146,0.404146,2.835585,10.202073,5.101036,5.667909,20.404145,10.202073,11.117547,0.499466,0.33865,0.49921,0.675885,0.161884,1,1.00214,0.824457,0.411577,0.5,0.49921,0.824034,1,0.2461,0.723727,0.491709,0.419163,0.91491,0.512356,0.824651,1.860674,0.43,14.48,14.58,3.22,0.6,72.04,1800,14.52,39.33,44.41,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",0.532,"qsts"
"s713_d3_s",3098,791,3889,8792,22251,2,1,3,19,6509,2264,5106,6454,1.615218,0.915605,1549,0.457803,0.457803,2.876832,10.176991,5.088496,6.026485,20.353982,10.176991,11.400258,0.497191,0.321918,0.495599,0.636175,0.180891,1,1.011299,0.801172,0.39706,0.5,0.495599,0.798607,1,0.257507,0.734076,0.490289,0.42008,0.860754,0.514943,0.824154,1.755603,3.18,5.7,6.28,4.61,1.56,138.78,1800,1800,215.62,175.86,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE","TRUE",0.592,"qsts"
"s713_d4_s",4435,1196,5631,12712,32339,2,1,3,19,9364,3329,7338,9382,1.58724,0.956734,2217.5,0.478367,0.478367,2.892559,10.168896,5.084448,6.163204,20.337793,10.168896,11.512514,0.496336,0.315625,0.494127,0.621145,0.188039,1,1.014765,0.792176,0.391436,0.5,0.494127,0.788651,1,0.261879,0.738043,0.48979,0.420785,0.841814,0.515894,0.82473,1.718725,11.49,27.37,26.22,26.11,3.49,32.7,1800,1800,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.728,"qsts"
"s713_d5_s",5772,1601,7373,16632,42427,2,1,3,19,12219,4394,9570,12310,1.572451,0.978475,2886,0.489238,0.489238,2.900854,10.164897,5.082448,6.235318,20.329794,10.164897,11.572765,0.495887,0.312325,0.493328,0.613242,0.191788,1,1.016588,0.787403,0.388448,0.5,0.493328,0.783339,1,0.26419,0.740139,0.489535,0.421234,0.832167,0.516388,0.825196,1.699913,42.13,38.91,37.29,19.61,4.54,270.48,1800,1800,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.68,"qsts"
"s713_d6_s",7109,2006,9115,20552,52515,2,1,3,19,15074,5459,11802,15238,1.563303,0.991923,3554.5,0.495961,0.495961,2.905979,10.162512,5.081256,6.279868,20.325025,10.162512,11.610353,0.495611,0.310292,0.492826,0.608368,0.194097,1,1.017712,0.784444,0.386594,0.5,0.492826,0.780036,1,0.265619,0.741436,0.48938,0.421536,0.82632,0.51669,0.825539,1.688503,92.22,132.84,67.71,73.11,6.62,218.17,1800,1800,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.8,"qsts"
"s713_d7_u",8446,2411,10857,24472,62603,2,1,3,19,17929,6524,14034,18166,1.557086,1.001062,4223,0.500531,0.500531,2.909459,10.160929,5.080465,6.310123,20.321858,10.160929,11.636041,0.495424,0.308915,0.492481,0.605062,0.195662,1,1.018475,0.78243,0.385332,0.5,0.492481,0.777783,1,0.26659,0.742318,0.489276,0.421753,0.822397,0.516895,0.825795,1.680845,1800,134.21,145.68,1800,45.95,1800,1800,1800,1800,1800,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.18,"qsts"
"s713_d8_u",9783,2816,12599,28392,72691,2,1,3,19,20784,7589,16266,21094,1.552585,1.007678,4891.5,0.503839,0.503839,2.911977,10.159801,5.079901,6.33201,20.319602,10.159801,11.654707,0.495288,0.30792,0.49223,0.602672,0.196792,1,1.019026,0.780971,0.384417,0.5,0.49223,0.776149,1,0.267294,0.742956,0.489202,0.421916,0.819583,0.517042,0.825993,1.675349,1800,1800,212.25,1800,69.3,1800,1800,1800,1800,1800,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.076,"qsts"
"s713_d9_u",11120,3221,14341,32312,82779,2,1,3,19,23639,8654,18498,24022,1.549177,1.012689,5560,0.506344,0.506344,2.913883,10.158957,5.079478,6.348581,20.317914,10.158957,11.668885,0.495186,0.307167,0.492039,0.600864,0.197647,1,1.019443,0.779865,0.383724,0.5,0.492039,0.774909,1,0.267826,0.743439,0.489145,0.422042,0.817466,0.517153,0.826149,1.671212,1800,1800,1800,1800,101.06,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.132,"qsts"
"s820_d10_s",11651,2587,14238,39950,105671,2,1,3,5,28808,11137,23438,30531,1.588511,1.056571,5825.5,0.528285,0.528285,3.858407,16.316196,8.158098,8.352086,32.632393,16.316196,26.56493,0.480122,0.320154,0.466901,0.584015,0.199724,1,1.082803,0.7339,0.342659,0.5,0.466901,0.71369,1,0.278773,0.76423,0.473401,0.415104,1.028735,0.542478,0.788273,2.173071,1800,229.2,229.12,1800,22.81,1800,1800,1800,1800,1800,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.184,"qsts"
"s820_d11_u",12913,2875,15788,44280,117147,2,1,3,5,31927,12348,25968,33847,1.584756,1.06084,6456.5,0.53042,0.53042,3.85774,16.338783,8.169391,8.362871,32.677565,16.338783,26.153721,0.480089,0.319419,0.466761,0.582387,0.200492,1,1.082947,0.732384,0.341848,0.5,0.466761,0.712051,1,0.278862,0.764386,0.473387,0.414791,1.02886,0.542562,0.787658,2.173402,1800,1800,536.11,1800,28.91,1800,1800,1800,1800,1800,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.276,"qsts"
"s820_d12_u",14175,3163,17338,48610,128623,2,1,3,5,35046,13559,28498,37163,1.58167,1.064349,7087.5,0.532174,0.532174,3.857192,16.357256,8.178628,8.371727,32.714512,16.357256,25.815732,0.480062,0.318815,0.466645,0.581048,0.201123,1,1.083065,0.731137,0.341182,0.5,0.466645,0.710703,1,0.278934,0.764513,0.473375,0.414535,1.028957,0.54263,0.787154,2.173663,1800,1800,473.52,1800,37.06,1800,1800,1800,1800,1800,"FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.264,"qsts"
"s820_d14_u",16699,3739,20438,57270,151575,2,1,3,5,41284,15981,33558,43795,1.576899,1.069775,8349.5,0.534887,0.534887,3.856346,16.385665,8.192832,8.38541,32.771329,16.385665,25.293012,0.48002,0.317882,0.466465,0.57898,0.202098,1,1.083247,0.729208,0.34015,0.5,0.466465,0.708617,1,0.279047,0.764711,0.473356,0.414142,1.029098,0.542735,0.786379,2.174047,1800,1800,1800,1800,42.29,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.456,"qsts"
"s820_d15_u",17961,4027,21988,61600,163051,2,1,3,5,44403,17192,36088,47111,1.575016,1.071916,8980.5,0.535958,0.535958,3.856012,16.396821,8.198411,8.390804,32.793643,16.396821,25.086743,0.480003,0.317514,0.466394,0.578164,0.202483,1,1.083319,0.728446,0.339743,0.5,0.466394,0.707793,1,0.279091,0.764789,0.473349,0.413987,1.029151,0.542777,0.786074,2.174193,1800,1800,1800,1800,53.89,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.612,"qsts"
"s820_d2_s",1555,283,1838,5310,13863,2,1,3,5,3856,1449,3198,4003,1.838983,0.771751,777.5,0.385876,0.385876,3.904244,14.480565,7.240283,7.61099,28.961131,14.480565,53.882958,0.482363,0.369833,0.474962,0.693585,0.147804,1,1.073127,0.832588,0.395447,0.5,0.474962,0.819812,1,0.272881,0.753861,0.474513,0.439168,0.999785,0.536825,0.835735,2.106973,0.57,10.06,10.11,5.91,0.7,139.6,1800,10.14,312.33,363.5,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE",0.472,"qsts"
"s820_d3_s",2817,571,3388,9640,25339,2,1,3,5,6975,2660,5728,7319,1.709232,0.919295,1408.5,0.459647,0.459647,3.880165,15.52014,7.76007,8.000295,31.04028,15.52014,39.759673,0.481195,0.343936,0.471081,0.636595,0.174869,1,1.07816,0.782069,0.368418,0.5,0.471081,0.765631,1,0.275934,0.759232,0.473904,0.425862,1.020598,0.539782,0.809475,2.153597,5.73,5.18,5.75,5.61,1.84,117.9,1800,1800,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",0.56,"qsts"
"s820_d7_s",7865,1723,9588,26960,71243,2,1,3,5,19451,7504,15848,20583,1.60701,1.035534,3932.5,0.517767,0.517767,3.861702,16.203134,8.101567,8.298811,32.406268,16.203134,28.590337,0.480286,0.323779,0.467582,0.592045,0.195935,1,1.082094,0.741354,0.346644,0.5,0.467582,0.721745,1,0.278338,0.763464,0.473475,0.416661,1.028022,0.542069,0.791342,2.171227,155.39,421.14,183.06,84.81,10.11,1800,1800,1800,1800,1800,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.292,"qsts"
"s820_d8_s",9127,2011,11138,31290,82719,2,1,3,5,22570,8715,18378,23899,1.599137,1.044487,4563.5,0.522244,0.522244,3.860298,16.251616,8.125808,8.321512,32.503232,16.251616,27.728498,0.480216,0.322236,0.467294,0.588626,0.197548,1,1.082396,0.738185,0.34495,0.5,0.467294,0.718321,1,0.278523,0.76379,0.473444,0.415995,1.028346,0.542243,0.790028,2.172056,330.3,125.76,133.97,1800,14.89,380.27,1800,1800,1800,1800,"TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",1.296,"qsts"
"s820_d9_s",10389,2299,12688,35620,94195,2,1,3,5,25689,9926,20908,27215,1.593178,1.051263,5194.5,0.525632,0.525632,3.859237,16.287951,8.143976,8.338666,32.575903,16.287951,27.076042,0.480163,0.321068,0.467074,0.58604,0.198769,1,1.082624,0.735783,0.343665,0.5,0.467074,0.715726,1,0.278664,0.764037,0.47342,0.415494,1.028571,0.542375,0.789042,2.17264,1800,1800,1800,203.71,19.19,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",1.488,"qsts"
"sdlx-fixpoint-3",4489,263,4752,14055,34220,1,1,2,0,8771,5284,9487,9631,2.25386,0.180861,4489,0.09043,0.09043,3.248737,9.665399,4.8327,6.230008,9.665399,4.8327,107.886834,0.54886,0.413998,0.552781,0.932329,0.037142,1,0.821957,0.979951,0.541699,0.5,0.552781,0.986952,1,0.375952,0.685237,0.550745,0.455158,0.348493,0.447219,1.01314,0.632766,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.764,"AIGSolve"
"small-seq-fixpoint-3",7781,808,8589,27081,72134,1,1,2,5,12063,15013,17202,19419,2.180791,0.482848,7781,0.241424,0.241424,4.051112,16.183168,8.091584,7.341018,16.183168,8.091584,86.367048,0.517634,0.391729,0.521538,0.824902,0.090637,1,0.931867,0.903745,0.471337,0.5,0.521538,0.910562,1,0.554374,0.717071,0.519391,0.475506,0.529747,0.478462,0.989383,1.019939,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.16,"AIGSolve"
"small-seq-fixpoint-5",13835,1212,15047,48001,127626,1,1,2,9,21301,26691,30466,34697,2.210412,0.448407,13835,0.224204,0.224204,4.102147,17.759076,8.879538,7.489068,17.759076,8.879538,88.647199,0.51636,0.399315,0.519679,0.836694,0.084325,1,0.936632,0.904181,0.469884,0.5,0.519679,0.909992,1,0.556051,0.722839,0.517867,0.474291,0.571649,0.480321,0.983735,1.103853,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",1.36,"AIGSolve"
"small-swap1-fixpoint-3",702,240,942,2563,7604,1,1,2,0,601,1962,1094,1518,2.09286,0.873976,702,0.436988,0.436988,3.742038,9.333333,4.666667,6.295117,9.333333,4.666667,28.595442,0.536428,0.316281,0.551641,0.725423,0.147291,1,0.864182,0.946587,0.522176,0.5,0.551641,0.973431,1,0.765509,0.592275,0.542721,0.497721,0.338988,0.448359,1.088439,0.624609,0.08,0.37,0.37,0.41,1800,0.16,1800,0.39,1800,1800,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE",0.404,"aqua.f3v"
"small-swap2-fixpoint-4",956,300,1256,3531,10480,1,1,2,0,835,2696,1511,2083,2.11838,0.849618,956,0.424809,0.424809,3.86465,10,5,6.535032,10,5,30.317992,0.536832,0.320038,0.551604,0.733381,0.14313,1,0.86278,0.937718,0.517249,0.5,0.551604,0.963521,1,0.763523,0.589918,0.542984,0.490703,0.349666,0.448396,1.073711,0.64397,0.12,3.67,3.75,4.01,1800,0.94,1800,3.66,1.86,1.86,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE",0.544,"aqua.f3v"
"small-synabs-fixpoint-9",1681,240,1921,5733,15652,1,1,2,0,2277,3456,3102,3687,2.216292,0.513867,1681,0.256934,0.256934,3.770953,12.275,6.1375,6.775117,12.275,6.1375,34.458061,0.537184,0.368707,0.545805,0.82481,0.094109,1,0.86156,0.927681,0.506333,0.5,0.545805,0.94257,1,0.602826,0.643119,0.541047,0.46512,0.415761,0.454195,1.013437,0.768438,143.56,0.77,0.77,0.71,1800,0.27,1800,1800,83.51,83.43,"TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE",0.48,"qesto"
"sortnetsort10.v.stepl.005",1454,11,1465,4898,12049,2,1,3,0,3905,993,4131,2465,2.344426,0.115557,727,0.057779,0.057779,3.067577,51.454545,25.727273,8.395222,102.909091,51.454545,102.830812,0.627023,0.34949,0.633284,0.962541,0.023487,1,0.594838,0.960235,0.608102,0.5,0.633284,0.969823,1,0.202736,0.503267,0.568168,0.415075,2.646709,0.42901,0.961197,4.658318,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.496,"xb.bid.qsts"
"sortnetsort5.v.stepl.004",244,6,250,797,1997,2,1,3,0,602,195,643,410,2.335006,0.17064,122,0.08532,0.08532,3.096,22.666667,11.333333,8.376,45.333333,22.666667,58.090164,0.612419,0.35353,0.620634,0.944399,0.034051,1,0.63287,0.954813,0.59259,0.5,0.620634,0.967622,1,0.244668,0.514429,0.550161,0.430966,1.217329,0.446726,0.958046,2.212677,0.49,0.28,0.28,0.31,0.87,0.15,8.21,0.78,202.07,202.33,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE",0.356,"AIGSolve"
"sortnetsort7.v.stepl.007",921,8,929,3067,7607,2,1,3,0,2392,675,2540,1552,2.391588,0.088686,460.5,0.044343,0.044343,3.099031,34,17,8.517761,68,34,82.633008,0.621533,0.360589,0.62604,0.971235,0.017878,1,0.608926,0.972619,0.608898,0.5,0.62604,0.979672,1,0.220085,0.506032,0.560022,0.428544,1.756241,0.438106,0.974014,3.136021,0.97,18.57,3.1,1800,57.89,40.75,259.89,23.87,1800,1800,"TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",0.52,"rareqs"
"sortnetsort8.AE.stepl.003",1517,336,1853,3097,8227,1,1,2,84,2450,563,2798,1860,1.951243,0.705199,1517,0.461091,0.244107,1.965461,6.5,4.25,3.160281,6.5,4.25,19.066579,0.557311,0.269114,0.633626,0.835115,0.091893,1.888889,0.794329,0.897224,0.568504,0.653846,0.633626,1.020084,1.888889,0.181789,0.600581,0.589629,0.37903,0.292169,0.366374,0.923626,0.495513,1.17,1800,11.69,23.12,1800,19.88,1800,1800,1800,1800,"TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE",0.52,"qsts"
"sortnetsort8.v.stepl.007",1243,9,1252,4160,10283,2,1,3,0,3275,885,3472,2099,2.385817,0.086058,621.5,0.043029,0.043029,3.088658,39.777778,19.888889,8.496805,79.555556,39.777778,91.469027,0.623942,0.35865,0.628413,0.972101,0.017407,1,0.602712,0.972174,0.610927,0.5,0.628413,0.97914,1,0.21274,0.504567,0.563283,0.425076,2.044492,0.434801,0.973344,3.629603,1800,33.4,1800,1800,135.32,1800,1800,235.83,1800,1800,"FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE",0.472,"rareqs"
"sortnetsort8.v.stepl.009",1597,9,1606,5344,13211,2,1,3,0,4207,1137,4460,2695,2.405127,0.066991,798.5,0.033496,0.033496,3.092777,39.777778,19.888889,8.539228,79.555556,39.777778,94.241703,0.624025,0.362425,0.62748,0.978287,0.013549,1,0.602499,0.978384,0.613916,0.5,0.62748,0.9838,1,0.212762,0.504304,0.563123,0.42787,2.035077,0.435403,0.979384,3.613911,1800,7.77,12.68,1800,193.18,1800,1800,1800,1800,1800,"FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",0.568,"rareqs"
"sortnetsort9.AE.stepl.009",5914,1332,7246,12123,32172,1,1,2,324,9664,2135,10996,7327,1.938134,0.715664,5914,0.469191,0.246474,1.971018,6.513514,4.27027,3.157052,6.513514,4.27027,21.769699,0.556074,0.267127,0.634236,0.832979,0.092876,1.903614,0.798323,0.894814,0.567523,0.655602,0.634236,1.02059,1.903614,0.176112,0.604388,0.589064,0.3783,0.291991,0.365764,0.920582,0.495686,24.22,1800,481.16,129.61,1800,1800,1800,1800,1800,1800,"TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE",0.644,"aqua.s3o"
"sortnetsort9.AE.stepl.012",7879,1776,9655,16158,42882,1,1,2,432,12880,2846,14656,9766,1.937987,0.71593,7879,0.469365,0.246565,1.971724,6.513514,4.27027,3.157949,6.513514,4.27027,21.927656,0.556061,0.267082,0.634253,0.832921,0.092906,1.903614,0.798364,0.894839,0.567554,0.655602,0.634253,1.020669,1.903614,0.176136,0.604406,0.589061,0.378312,0.291909,0.365747,0.920604,0.49555,40.57,1800,280.51,86.01,1800,74.56,1800,1800,1800,1800,"TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE",0.836,"hiqqer1ldsq"
