"id","nvarsOrig","nclausesOrig","nvars","nclauses","reducedVars","reducedClauses","Pre.featuretime","vars.clauses.ratio","POSNEG.RATIO.CLAUSE.mean","POSNEG.RATIO.CLAUSE.coeff.variation","POSNEG.RATIO.CLAUSE.entropy","VCG.CLAUSE.mean","VCG.CLAUSE.coeff.variation","VCG.CLAUSE.min","VCG.CLAUSE.max","VCG.CLAUSE.entropy","BINARY.","TRINARY.","Basic.featuretime","VCG.VAR.mean","VCG.VAR.coeff.variation","VCG.VAR.min","VCG.VAR.max","VCG.VAR.entropy","POSNEG.RATIO.VAR.mean","POSNEG.RATIO.VAR.stdev","POSNEG.RATIO.VAR.min","POSNEG.RATIO.VAR.max","POSNEG.RATIO.VAR.entropy","HORNY.VAR.mean","HORNY.VAR.coeff.variation","HORNY.VAR.min","HORNY.VAR.max","HORNY.VAR.entropy","horn.clauses.fraction","VG.mean","VG.coeff.variation","VG.min","VG.max","KLB.featuretime","CG.mean","CG.coeff.variation","CG.min","CG.max","CG.entropy","cluster.coeff.mean","cluster.coeff.coeff.variation","cluster.coeff.min","cluster.coeff.max","cluster.coeff.entropy","CG.featuretime","ADS.cryptominisat","ADS.cryptominisat.autotune","ADS.dccaSatToRiss","ADS.glucose.adapt","ADS.glucose.community.switching","BreakIDGlucose2","CCAglucose2015","GlueMiniSat_2.2.10","GlueMiniSat_2.2.10.5","Nigma.1.2.86","glucose.default","glueminisat.Actmini","multi.sat.g2_0","multi.sat.g2_2","ratselfax_cnf_215_final","riss_505_1","riss_505_2","satUZK.seq","ADS.cryptominisat_success","ADS.cryptominisat.autotune_success","ADS.dccaSatToRiss_success","ADS.glucose.adapt_success","ADS.glucose.community.switching_success","BreakIDGlucose2_success","CCAglucose2015_success","GlueMiniSat_2.2.10_success","GlueMiniSat_2.2.10.5_success","Nigma.1.2.86_success","glucose.default_success","glueminisat.Actmini_success","multi.sat.g2_0_success","multi.sat.g2_2_success","ratselfax_cnf_215_final_success","riss_505_1_success","riss_505_2_success","satUZK.seq_success","Class"
"mrpp_6x6#16_9.cnf",4736,37748,2085,22775,1.271463,0.657431,0.1,0.091548,0.404015,0.765721,1.825708,0.001856,0.253881,0.000959,0.002878,1.378903,0.081273,0.365884,0,0.001856,0.660879,0.000351,0.004654,3.947878,0.282135,0.162777,0,0.782178,3.815959,0.000465,0.503699,0.000132,0.001098,2.685511,0.322108,0.001718,0.340322,0.00022,0.002986,0.02,0.003413,0.434683,0.000176,0.008738,4.780091,0.377207,0.294683,0.060317,0.888889,3.667839,3.56,0.973759,0.952946,360.107,0.236442,0.283288,0.393588,500.217,0.540688,0.531413,0.186979,0.242793,3.4222,1.64563,7.91467,30.8279,0.698168,0.768029,4.05818,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_6x6#18_12.cnf",6401,50273,3012,34288,1.125166,0.466198,0.2,0.087844,0.387385,0.741536,1.810601,0.001308,0.235286,0.000664,0.001992,1.313788,0.038672,0.356101,0,0.001308,0.624494,0.000204,0.003091,3.854874,0.26201,0.163852,0,0.782178,3.802454,0.000331,0.449139,5.8e-05,0.000729,2.645572,0.316525,0.001193,0.317184,0.000146,0.001983,0.02,0.002381,0.403382,0.000117,0.005804,4.719861,0.363408,0.304939,0.045068,0.733333,3.616955,6.54,21.0697,24.0475,391.342,21.6395,12.4552,20.2771,506.704,10.0234,9.7587,22.8271,14.1921,24.9773,15.0658,149.637,2753.49,15.5008,11.6636,25.0803,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","or.tools"
"mrpp_6x6#18_9.cnf",4736,37504,2131,23816,1.222431,0.57474,0.1,0.089478,0.39173,0.749178,1.807005,0.001824,0.242913,0.000939,0.002816,1.335576,0.052906,0.375798,0,0.001824,0.636625,0.000294,0.004451,3.978846,0.262753,0.163106,0,0.782178,3.830033,0.000471,0.450995,8.4e-05,0.00105,2.68877,0.324278,0.001657,0.341071,0.00021,0.002855,0.02,0.003324,0.42678,0.000168,0.008356,4.778254,0.360369,0.311859,0.045068,0.733333,3.663548,4.4,7.94453,8.88872,379.26,4.60343,2.11557,2.52561,501.337,3.77764,3.95773,4.51583,4.75887,8.44492,17.6003,5.99865,140.605,3.7317,8.04489,35.784,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","Glucose_nbSat"
"mrpp_6x6#20_10.cnf",5291,41550,2426,27348,1.180956,0.519307,0.1,0.088708,0.395216,0.748202,1.817724,0.001618,0.23541,0.000824,0.002473,1.315535,0.041466,0.356187,0,0.001618,0.625946,0.000256,0.003876,3.91074,0.258982,0.158852,0,0.782178,3.735454,0.000405,0.466896,0.00011,0.000914,2.695833,0.313112,0.001462,0.335272,0.000183,0.002486,0.02,0.002954,0.411324,0.00011,0.007277,4.744772,0.36022,0.305552,0.06006,0.888889,3.628838,4.48,45.5701,489.12,442.097,60.5928,42.685,41.4417,559.152,49.1968,49.4657,35.5498,67.67,96.0772,79.6368,111.993,3600,77.8953,349.528,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Glucose_nbSat"
"mrpp_8x8#12_9.cnf",7451,50916,2917,30296,1.554337,0.680618,0.12,0.096283,0.40618,0.781567,1.8189,0.001312,0.255597,0.000686,0.002057,1.382618,0.081034,0.384308,0.02,0.001312,0.535552,0.000231,0.003004,4.014243,0.260819,0.174364,0,0.75,3.958062,0.000353,0.460262,6.6e-05,0.000858,2.778252,0.344138,0.001195,0.305244,0.000198,0.001947,0,0.002216,0.410856,0.000165,0.005512,4.680569,0.36503,0.290949,0.046253,0.733333,3.641668,3.6,0.332295,0.293009,0.16334,0.11067,0.211134,0.337032,0.159216,0.130797,0.128692,0.069764,0.114859,0.156705,0.165786,0.049573,0.285698,0.509982,0.436312,0.941242,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_8x8#16_12.cnf",10790,88870,4845,55247,1.227038,0.608594,0.32,0.087697,0.399512,0.7669,1.83224,0.000803,0.260511,0.000413,0.001238,1.409141,0.083136,0.368672,0,0.000803,0.630653,0.000145,0.001937,3.938318,0.284489,0.172535,0,0.782178,3.847445,0.000206,0.49902,3.6e-05,0.000507,2.737371,0.334154,0.000756,0.322887,0.000127,0.001249,0.06,0.001442,0.43161,7.2e-05,0.003602,4.806608,0.370706,0.310506,0.055477,0.888889,3.669214,10.18,8.84069,8.58165,371.57,3.70927,6.2358,5.58179,504.769,7.30456,7.95452,3.03101,4.16828,6.96208,10.1489,10.6664,3600,7.32869,9.72962,7.63075,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_8x8#18_12.cnf",10790,88451,5053,59727,1.135365,0.480922,0.32,0.084602,0.387975,0.74068,1.81124,0.000775,0.248214,0.000396,0.001187,1.3606,0.051401,0.376245,0.02,0.000775,0.602538,1e-04,0.001791,3.948122,0.259753,0.176753,0,0.782178,3.883021,2e-04,0.454598,3.3e-05,0.000603,2.734847,0.32883,0.000716,0.312863,8.4e-05,0.001155,0.04,0.001379,0.414672,5e-05,0.003332,4.792922,0.353413,0.332541,0.044326,0.733333,3.650966,11.72,2.13808,1.96422,407.397,0.299136,0.745159,1.03918,500.579,1.79278,1.85477,1.43671,0.323332,0.384256,6.23542,1.61139,2234.06,8.67849,2.64119,13.3256,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_8x8#18_13.cnf",11726,95876,5543,65687,1.115461,0.459589,0.28,0.084385,0.38773,0.738215,1.811582,0.000708,0.246695,0.000361,0.001082,1.356108,0.048198,0.37289,0.02,0.000708,0.600779,9.1e-05,0.001629,3.928716,0.260385,0.17687,0,0.782178,3.878419,0.000183,0.451973,3e-05,0.000548,2.720803,0.327873,0.000655,0.30909,7.6e-05,0.00105,0.04,0.001261,0.410615,4.6e-05,0.00303,4.783517,0.354191,0.330577,0.044326,0.733333,3.643421,11.44,40.8996,55.7162,428.102,32.0355,12.5636,39.3251,521.654,24.4656,30.1975,20.6858,27.0521,19.9576,25.6924,35.7472,3600,37.4369,34.4629,60.8082,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_8x8#18_20.cnf",18278,146601,8967,106301,1.038363,0.379112,0.5,0.084355,0.385411,0.731848,1.814591,0.000443,0.240372,0.000223,0.000669,1.33821,0.036171,0.355914,0,0.000443,0.604078,5.6e-05,0.001007,3.850084,0.265702,0.176726,0,0.782178,3.846423,0.000113,0.456875,1.9e-05,0.000339,2.678259,0.32281,0.000414,0.293502,4.7e-05,0.000649,0.1,0.000796,0.392955,2.8e-05,0.001872,4.739191,0.361315,0.319269,0.044326,0.733333,3.618206,19.18,366.74,363.156,637.036,829.731,317.535,845.415,1014.57,620.093,1455.13,73.3931,859.168,3246.64,386.492,221.927,3600,382.799,350.61,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","newJointClass"
"mrpp_8x8#20_16.cnf",14534,116684,7024,82943,1.069191,0.406797,0.48,0.084685,0.38923,0.744471,1.825272,0.000566,0.238435,0.000285,0.000854,1.335993,0.036266,0.348866,0,0.000566,0.599802,7.2e-05,0.00129,3.850458,0.262193,0.172509,0,0.782178,3.801775,0.000141,0.482482,3.6e-05,0.000434,2.721054,0.315421,0.000525,0.301979,6e-05,0.000832,0.08,0.001016,0.39537,3.6e-05,0.002399,4.74544,0.358989,0.318809,0.048309,0.733333,3.617012,16.6,122.046,203.932,532.191,216.348,71.2322,207.113,741.018,228.053,491.508,58.0042,361.806,342.911,172.387,899.59,3600,93.6823,112.558,662.739,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_8x8#20_20.cnf",18278,145067,8981,105805,1.035185,0.371079,0.54,0.084883,0.388139,0.744147,1.82796,0.000445,0.235836,0.000223,0.000668,1.329242,0.031964,0.340267,0,0.000445,0.604409,5.7e-05,0.001011,3.822407,0.265059,0.171882,0,0.782178,3.776087,0.000109,0.496872,2.8e-05,0.00034,2.722115,0.311233,0.000416,0.294281,4.7e-05,0.000652,0.12,0.000804,0.386783,2.8e-05,0.001881,4.725355,0.363189,0.3138,0.048309,0.733333,3.60857,19.06,491.548,541.215,814.855,1899.11,459.222,1704.36,1435.25,1319.13,1346.08,65.9663,1051.35,3490.49,1992.57,311.004,3600,426.136,593.633,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","newJointClass"
"mrpp_8x8#22_10.cnf",8918,72538,4096,48344,1.177246,0.500455,0.26,0.084726,0.385174,0.737076,1.805567,0.000956,0.242975,0.000488,0.001465,1.343067,0.044659,0.371091,0,0.000956,0.590057,0.000124,0.002213,3.912766,0.249872,0.172757,0,0.782178,3.836643,0.000249,0.442618,4.1e-05,0.000745,2.773767,0.324115,0.000867,0.328004,0.000103,0.001427,0.04,0.001692,0.41722,6.2e-05,0.004116,4.785476,0.348876,0.324929,0.056692,0.6716,3.632602,9.24,1.0447,1.05246,422.041,0.200151,0.493142,0.663669,500.279,0.320352,0.316267,0.35346,0.19726,1.62649,2.56324,0.972553,1061.68,1.56285,1.46984,1.31948,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_8x8#22_11.cnf",9854,79956,4583,54297,1.15012,0.472568,0.28,0.084406,0.384999,0.736492,1.807788,0.000858,0.241484,0.000436,0.001309,1.340177,0.04212,0.365232,0,0.000858,0.588023,0.000111,0.001971,3.902937,0.25155,0.173158,0,0.782178,3.836618,0.000223,0.44176,3.7e-05,0.000663,2.76323,0.322946,0.000779,0.322147,9.2e-05,0.001271,0.04,0.001518,0.411642,5.5e-05,0.003665,4.780046,0.349975,0.32331,0.056692,0.6716,3.62491,10.5,57.3293,43.7932,435.791,42.5209,9.71379,32.676,519.652,28.7011,28.6634,41.6179,37.3399,32.0991,51.673,26.6231,3600,16.239,27.2894,173.214,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_8x8#22_20.cnf",18278,143734,8983,106536,1.034732,0.349159,0.5,0.084319,0.382979,0.730431,1.814667,0.000445,0.233637,0.000223,0.000668,1.320246,0.028563,0.338477,0,0.000445,0.594646,5.6e-05,0.001004,3.796566,0.261197,0.173053,0,0.782178,3.765023,0.000113,0.455253,1.9e-05,0.000338,2.682679,0.315724,0.000413,0.295732,4.7e-05,0.000648,0.1,0.000799,0.385123,2.8e-05,0.001868,4.725223,0.360243,0.313121,0.056692,0.6716,3.603546,19.08,774.616,408.998,672.118,1399.59,1354.74,1294.77,1221.8,975.433,1872.19,114.613,910.658,439.111,315.101,434.784,3600,390.31,425.185,3319.3,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_8x8#22_24.cnf",22022,171614,10939,129284,1.013164,0.327419,0.6,0.084612,0.382623,0.729427,1.815997,0.000367,0.232505,0.000183,0.000548,1.317591,0.026654,0.333723,0.02,0.000367,0.600776,4.6e-05,0.000828,3.759637,0.26426,0.172485,0,0.782178,3.699672,9.2e-05,0.464389,1.5e-05,0.000278,2.671802,0.31396,0.000343,0.290411,3.9e-05,0.000534,0.16,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,2770.06,1239.38,1464.12,3600,1123.15,3600,3600,3600,3600,714.318,3600,3600,1806.73,2003.11,3600,2293.32,3600,3600,"TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","Nigma.1.2.87"
"mrpp_8x8#24_11.cnf",9854,79645,4487,51742,1.196122,0.539272,0.28,0.086719,0.400068,0.752189,1.826486,0.000869,0.253854,0.000446,0.001337,1.383525,0.065285,0.375788,0,0.000869,0.620103,0.000116,0.002068,4.011432,0.274188,0.172693,0,0.782178,3.889903,0.000225,0.467678,3.9e-05,0.000599,2.730959,0.332573,0.000807,0.329659,9.7e-05,0.001334,0.04,0.001558,0.428177,5.8e-05,0.003846,4.819801,0.360954,0.321489,0.039057,0.733333,3.667256,9.62,47.9408,26.5963,423.994,12.4639,0.862033,28.2597,576.966,33.4416,32.935,2.98975,31.8678,10.1218,1.69934,1.53998,3600,1.74964,1.02966,1797.1,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"mrpp_8x8#24_14.cnf",12662,101072,5968,69687,1.121649,0.450371,0.38,0.08564,0.399573,0.74252,1.829397,0.000661,0.245354,0.000335,0.001005,1.35845,0.048158,0.361158,0,0.000661,0.609627,8.6e-05,0.001535,3.933903,0.272532,0.172515,0,0.782178,3.857733,0.000169,0.46525,2.9e-05,0.000445,2.698562,0.32481,0.000614,0.314603,7.2e-05,0.00099,0.06,0.001186,0.410237,4.3e-05,0.002856,4.785679,0.361219,0.317935,0.036236,0.733333,3.64263,13.46,192.898,485.35,479.569,109.653,191.434,781.375,732.118,300.748,1130.35,285.433,267.58,433.728,104.289,158.787,3600,149.128,154.862,1186.7,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Lingeling_sr15bal"
"mrpp_8x8#24_16.cnf",14534,115034,6946,81265,1.092427,0.415542,0.4,0.085473,0.399093,0.740578,1.831588,0.000571,0.242175,0.000288,0.000864,1.349487,0.042515,0.353584,0,0.000571,0.608446,7.4e-05,0.001317,3.905041,0.273342,0.172155,0,0.782178,3.838159,0.000144,0.470337,2.5e-05,0.000381,2.693677,0.321344,0.000531,0.308285,6.2e-05,0.000849,0.08,0.001027,0.40265,3.7e-05,0.002449,4.769545,0.362972,0.314946,0.036236,0.733333,3.635985,14.26,781.959,354.308,613.977,596.233,152.981,650.101,839.093,211.267,957.055,180.205,516.653,520.948,205.567,429.222,3600,431.887,218.064,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Nigma.1.2.87"
"mrpp_8x8#24_20.cnf",18278,142603,8902,103966,1.053246,0.371631,0.5,0.085624,0.398186,0.739506,1.834524,0.000448,0.238887,0.000225,0.000674,1.34066,0.036839,0.344064,0,0.000448,0.61313,5.8e-05,0.001029,3.867496,0.276309,0.171006,0,0.782178,3.776274,0.000112,0.486956,1.9e-05,0.000298,2.703437,0.316305,0.00042,0.300012,4.8e-05,0.000664,0.1,0.000812,0.392992,2.9e-05,0.001914,4.746922,0.36734,0.309792,0.036236,0.733333,3.630505,18.58,3600,1141.86,1056.69,2530.43,1587.37,3600,2002.29,3600,3600,600.332,2040.76,3600,3178.03,1382.81,3600,1324.49,1048.19,3600,"FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Nigma.1.2.87"
"mrpp_8x8#24_24.cnf",22022,170032,10858,126493,1.028182,0.344201,0.72,0.085839,0.397635,0.738951,1.836024,0.000369,0.237018,0.000184,0.000553,1.335205,0.033472,0.338754,0,0.000369,0.618337,4.7e-05,0.000846,3.823429,0.279344,0.16989,0,0.782178,3.698352,9.1e-05,0.500002,1.6e-05,0.000245,2.705833,0.313108,0.000347,0.29549,4e-05,0.000545,0.2,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,3600,3600,1781.62,3600,3600,3600,3600,3100.89,3600,1321.94,3600,3600,3600,3600,3600,3600,3600,3600,"FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Lingeling_sr15bal"
"mrpp_8x8#8_9.cnf",7451,51322,2686,26671,1.774013,0.924262,0.12,0.100709,0.422492,0.780197,1.817338,0.001425,0.251876,0.000745,0.003351,1.372745,0.081812,0.368603,0.02,0.001425,0.521707,0.000262,0.003374,4.055195,0.268716,0.178386,0,0.75,4.011601,0.000392,0.470933,7.5e-05,0.000975,2.836578,0.351205,0.001287,0.320253,0.000225,0.002212,0,0.002382,0.410745,0.000187,0.006186,4.638998,0.378011,0.264392,0.061562,0.888889,3.616905,2.9,0.32494,0.324578,313.72,0.113293,0.21253,0.310077,500.024,0.176233,0.181536,0.071074,0.115636,0.135567,0.340194,0.05232,0.285769,0.526685,0.452024,0.934139,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","newJointClass"
"openstacks-p30_3.085-SAT.cnf",6557,50475,3584.5,33500,0.694639,0.229915,0.11,0.101547,0.405009,0.699403,1.408565,0.000957,0.36647,0.000558,0.00478,1.112857,0.142588,0.748646,0,0.000957,0.701882,0.000231,0.007762,2.894926,0.221968,0.157,0,0.796552,2.91056,0.000419,0.649694,3.2e-05,0.002626,2.483913,0.514044,0.000773,0.471501,0.000167,0.005039,0.02,3.9e-05,0.235897,4e-06,0.000185,2.913676,0.121264,0.211822,0.001719,0.370713,2.664719,19.33,188.083,186.78,247.463,6.88319,135.795,43.3453,34.4454,111.641,113.874,49.8269,6.94435,88.9979,35.9347,6.74662,3600,23.7456,58.6786,128.322,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"partial-10-11-s.cnf",189456,850574,88808,479001,1.133321,0.775725,2.64,0.185403,0.395641,1.004806,1.388259,3.1e-05,0.497422,2.3e-05,0.000113,1.014367,0.6328,0.866556,0.04,3.1e-05,0.436477,1.5e-05,7.7e-05,2.53235,0.269082,0.160618,0,0.75,2.857814,1.8e-05,0.447232,6e-06,5.6e-05,2.240463,0.752103,3.3e-05,0.453503,8e-06,8.4e-05,10.22,4.1e-05,0.554699,6e-06,0.000165,3.366476,0.160671,0.586197,0.027264,0.607143,3.125361,7.08,1068.85,438.177,883.866,127.059,120.511,760.284,949.526,144.959,165.441,414.879,773.847,177.342,851.075,309.881,3600,754.8,774.701,732.592,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","COMiniSatPS_Subdwarf"
"partial-5-15-s.cnf",218494,1013700,106240,601416,1.056608,0.685522,2.62,0.17665,0.389055,0.992297,1.381938,2.6e-05,0.483332,1.9e-05,9.4e-05,1.030166,0.599168,0.873113,0.04,2.6e-05,0.505874,1.2e-05,6.2e-05,2.557094,0.26389,0.163168,0,0.8,2.879755,1.5e-05,0.502081,5e-06,4e-05,2.329643,0.73855,2.8e-05,0.489626,7e-06,6.7e-05,13,3.7e-05,0.61858,5e-06,0.000145,3.499339,0.150874,0.640054,0.024556,0.607143,3.133775,10.08,90.1567,85.1551,562.132,181.945,222.491,137.968,586.885,188.705,203.754,182.737,122.079,212.12,30.7401,193.634,3600,70.8659,163.068,228.856,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","Glucose_nbSat"
"partial-5-17-s.cnf",252328,1189896,129041,742042,0.95541,0.603543,3.1,0.1739,0.389226,0.981391,1.379252,2.1e-05,0.483114,1.5e-05,7.7e-05,1.037821,0.585581,0.871091,0.04,2.1e-05,0.54444,9e-06,5.4e-05,2.554784,0.262491,0.163536,0,0.818182,2.821021,1.2e-05,0.537246,4e-06,3.4e-05,2.291811,0.731383,2.3e-05,0.511117,5e-06,5.4e-05,19.02,3.3e-05,0.654025,4e-06,9.6e-05,3.508219,0.146838,0.661003,0.030908,0.607143,3.161252,14.44,972.516,766.481,1044.73,472.925,940.453,853.982,598.298,764.994,826.763,633.838,793.016,1447.65,642.773,563.713,3600,195.201,1938.55,175.507,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","newJointClass"
"post-c32s-ss-8.cnf",53752,148393,13761,65966,2.906111,1.249538,0.54,0.208607,0.443997,0.793485,1.321307,0.000232,1.676577,0.000145,0.007267,1.061855,0.416078,0.8711,0.02,0.000232,1.064999,0.000106,0.003032,2.191101,0.190007,0.124013,0,0.959184,1.759994,0.000105,1.237748,1.5e-05,0.002001,1.967173,0.586469,0.00068,0.832573,7.6e-05,0.008914,0.22,0.000669,1.189083,6.1e-05,0.007777,4.133933,0.127555,0.661677,0.004791,0.7,3.036697,5.9,117.578,147.738,316.176,125.296,141.699,116.801,578.92,282.054,302.002,2220.7,112.165,160.015,3600,3600,3600,283.609,246.833,870.455,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","minisat_BCD"
"post-cbmc-aes-d-r2-noholes.cnf",276895,1607567,4925,255997,55.222335,5.279632,11.88,0.019239,0.309976,0.729743,1.968613,0.001441,0.170792,0.000406,0.012995,1.083769,0.01141,0.035168,0.02,0.001441,2.099211,2.7e-05,0.016992,3.903867,0.094867,0.139575,0,0.8,2.633356,6.7e-05,1.619625,0,0.000668,3.08819,0.062677,5.5e-05,0.922977,1.6e-05,0.001176,0.1,-1,0,-1,0,-512,-1,0,-1,0,0,20.02,292.678,267.616,1099.89,121.871,122.276,149.127,572.378,109.243,107.294,133.993,111.57,121.106,1441.96,1086.17,3600,337.094,324.412,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Nigma.1.2.87"
"post-cbmc-aes-d-r2.cnf",279119,1607567,4925,255997,55.673909,5.279632,11.9,0.019239,0.309976,0.729743,1.968613,0.001441,0.170792,0.000406,0.012995,1.083769,0.01141,0.035168,0.02,0.001441,2.099211,2.7e-05,0.016992,3.903867,0.094867,0.139575,0,0.8,2.633356,6.7e-05,1.619625,0,0.000668,3.08819,0.062677,5.5e-05,0.922977,1.6e-05,0.001176,0.12,-1,0,-1,0,-512,-1,0,-1,0,0,20.04,287.965,240.031,1104.57,114.001,135.583,152.85,575.634,119.477,120,119.385,113.004,130.723,1559.15,1085.4,3600,334.97,339.422,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Nigma.1.2.87"
"post-cbmc-aes-ee-r2-noholes.cnf",266199,1575975,4366,253406,59.970912,5.21917,13.6,0.017229,0.307724,0.72762,1.949358,0.001631,0.152035,0.000458,0.007787,1.046121,0.008666,0.031617,0.02,0.001631,1.963203,3.2e-05,0.017166,3.89846,0.062725,0.083854,0,0.8,2.466224,7.4e-05,1.539343,4e-06,0.000675,2.995949,0.058953,5.1e-05,0.643732,1.6e-05,0.00017,0.1,-1,0,-1,0,-512,-1,0,-1,0,0,20.06,265.607,253.334,1125.16,115.929,135.076,145.343,574.113,105.592,106.383,120.611,106.066,128.488,1738.16,962.327,3600,188.834,174.558,3600,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","Nigma.1.2.87"
