"id","f_1","f_2","f_3","f_4","f_5","f_6","f_7","f_8","f_9","f_10","f_11","f_12","f_13","f_14","f_15","f_16","f_17","f_18","f_19","f_20","f_21","f_22","f_23","f_24","f_25","f_29","f_30","f_31","f_32","f_33","f_34","f_35","f_36","f_37","CCEHC2akms","CCLS2akms","Naps.1.02.ms","WMaxSatz.","WMaxSatz09","WPM3.2015.co","ahms.1.70","ahms.ls.1.70","maxino16.dis","CCEHC2akms_success","CCLS2akms_success","Naps.1.02.ms_success","WMaxSatz._success","WMaxSatz09_success","WPM3.2015.co_success","ahms.1.70_success","ahms.ls.1.70_success","maxino16.dis_success","base","Class"
"ped2.G.recomb5-0.20-11.wcnf",214355,3921373,0.00484,563.27606,99.85713,1,581,0.05466,1e-05,3.35762,0,0.00046,0.00046,1e-05,1.70459,0,0.0027,0.0027,0.77198,0.29282,0,0.98947,0.98947,0.71687,0.33028,0.01843,0.5996,0.99985,0,0,0,0.00014,0.00014,0.37685,1800,1800,1800,1800,1800,96.73,1800,1800,24.14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.46,"mscg2015a"
"ped2.G.recomb5-0.20-12.wcnf",215887,3682638,0.00515,563.27606,99.85713,1,581,0.05862,1e-05,3.40522,0,0.00051,5e-04,1e-05,1.76738,0,0.00268,0.00268,0.77592,0.28824,0.06024,0.98947,0.92923,0.72053,0.32943,0.01867,0.62817,0.99984,0,0,0,0.00016,0.00016,0.37743,1800,1800,1800,1800,1800,19.5,1800,1800,20.25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.05,"Optiriss6"
"ped2.G.recomb5-0.20-13.wcnf",215064,3871624,0.0049,563.27606,99.85713,1,581,0.05555,1e-05,3.38024,0,0.00048,0.00048,1e-05,1.71095,0,0.00269,0.00269,0.77137,0.29274,0.10791,0.98947,0.88156,0.71833,0.32878,0.01863,0.59795,0.99985,0,0,0,0.00014,0.00014,0.37209,1800,1800,1800,1800,1800,145.57,1800,1800,38.43,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.21,"mscg2015a"
"ped2.G.recomb5-0.20-14.wcnf",215135,3594568,0.00528,563.27606,99.85713,1,581,0.05985,1e-05,3.42168,0,0.00051,0.00051,1e-05,1.78503,0,0.0027,0.00269,0.76345,0.29583,0.10256,0.98947,0.88691,0.71948,0.33094,0.0209,0.61732,0.99984,0,0,0,0.00016,0.00016,0.37759,1800,1800,1800,1800,1800,22.49,1800,1800,17.12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.98,"Optiriss6"
"ped2.G.recomb5-0.20-15.wcnf",214926,3845404,0.00494,563.27606,99.85713,1,581,0.05589,1e-05,3.43952,0,0.00048,0.00048,1e-05,1.71586,0,0.0027,0.00269,0.77899,0.28686,0.10648,0.98947,0.88299,0.72011,0.33098,0.01777,0.60392,0.99985,0,0,0,0.00015,0.00015,0.37217,1800,1800,1800,1800,1800,14.77,1800,1800,17.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.27,"Optiriss6"
"ped3.D.recomb10-0.20-11.wcnf",62688,290937,0.00646,279.51065,130.86116,1,341,0.21547,4e-05,5.21267,0,0.00339,0.00339,4e-05,2.60298,2e-05,0.00541,0.00539,0.77488,0.19034,0,1,1,0.71088,0.34128,0.02907,0.64368,0.99888,2e-05,0,0,0.00118,0.00118,0.41258,1800,1800,6.21,1800,1800,1.21,1800,1800,0.74,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.32,"Optiriss6"
"ped3.D.recomb10-0.20-12.wcnf",62161,294540,0.00638,279.51065,130.86116,1,341,0.21104,4e-05,5.10909,0,0.00334,0.00333,4e-05,2.56996,2e-05,0.00545,0.00544,0.7732,0.21315,0,1,1,0.71912,0.33883,0.03031,0.65319,0.99893,2e-05,0,0,0.00119,0.00119,0.40217,1800,1800,4.63,1800,1800,0.35,1800,1800,0.38,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.32,"Open.WBO16"
"ped3.D.recomb10-0.20-13.wcnf",62963,306447,0.00613,279.51065,130.86116,1,341,0.20546,4e-05,5.18439,0,0.00323,0.00322,4e-05,2.54639,2e-05,0.00538,0.00537,0.78358,0.17181,0,1,1,0.7224,0.33675,0.01639,0.63733,0.99894,2e-05,0,0,0.00114,0.00114,0.3753,1800,1800,5.08,1800,1800,0.86,1800,1800,1.07,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.33,"Optiriss6"
"ped3.D.recomb10-0.20-14.wcnf",62815,291859,0.00644,279.51065,130.86116,1,341,0.21522,4e-05,5.18674,0,0.00342,0.00342,4e-05,2.61823,2e-05,0.00541,0.0054,0.78403,0.16505,0,1,1,0.69973,0.34164,0.01853,0.65582,0.99888,2e-05,0,0,0.00119,0.00119,0.42695,1800,1800,5.3,1800,1800,0.42,1800,1800,0.53,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.36,"Open.WBO16"
"ped3.D.recomb10-0.20-15.wcnf",62483,276866,0.00679,279.51065,130.86116,1,341,0.22568,4e-05,5.1608,0,0.00353,0.00353,4e-05,2.65953,2e-05,0.00543,0.00541,0.76922,0.19938,0,1,1,0.7105,0.33857,0.02526,0.66644,0.99885,2e-05,0,0,0.00125,0.00125,0.41332,1800,1800,22.99,1800,1800,1.75,1800,1800,46.1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.31,"Open.WBO16"
"ped3.E.recomb10-0.20-11.wcnf",73150,863665,0.00676,321.20547,79.6147,1,341,0.0847,3e-05,3.3607,0,0.00124,0.00123,3e-05,1.55994,1e-05,0.00465,0.00463,0.77421,0.27641,0.09278,0.98113,0.88835,0.70827,0.34221,0.02504,0.54951,0.99961,1e-05,0,0,0.00039,0.00039,0.37485,1800,1800,101.93,1800,1800,3.54,1800,1800,2.51,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.94,"Optiriss6"
"ped3.E.recomb10-0.20-12.wcnf",73055,807939,0.00723,321.20547,79.6147,1,341,0.09042,3e-05,3.3775,0,0.00126,0.00126,3e-05,1.61852,1e-05,0.00464,0.00463,0.75638,0.28748,0,1,1,0.70816,0.34324,0.03051,0.56162,0.99959,1e-05,0,0,0.00041,0.00041,0.38403,1800,1800,1800,1800,1800,4.62,1800,1800,3.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.88,"Optiriss6"
"ped3.E.recomb10-0.20-13.wcnf",73373,836627,0.00698,321.20547,79.6147,1,341,0.0877,3e-05,3.39516,0,0.0013,0.00129,3e-05,1.59404,1e-05,0.00462,0.00461,0.76879,0.28025,0,1,1,0.70619,0.34218,0.02704,0.55328,0.9996,1e-05,0,0,0.00041,0.00041,0.38084,1800,1800,110.75,1800,1800,3.49,1800,1800,2.07,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.9,"Optiriss6"
"ped3.E.recomb10-0.20-14.wcnf",72595,957761,0.0061,321.20547,79.6147,1,341,0.0758,3e-05,3.39917,0,0.00123,0.00123,3e-05,1.4668,1e-05,0.00468,0.00467,0.80673,0.25342,0.12298,0.98113,0.85815,0.70347,0.34425,0.01744,0.51491,0.99965,1e-05,0,0,0.00036,0.00036,0.36736,1800,1800,192.3,1800,1800,15.97,1800,1800,5.49,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.07,"newJointClass"
"ped3.E.recomb10-0.20-15.wcnf",73405,846304,0.0069,321.20547,79.6147,1,341,0.08674,3e-05,3.387,0,0.00126,0.00126,3e-05,1.60002,1e-05,0.00462,0.0046,0.77541,0.27442,0.13265,0.98113,0.84848,0.70782,0.34091,0.02487,0.57048,0.9996,1e-05,0,0,4e-04,4e-04,0.38159,1800,1800,63.91,1800,1800,3.98,1800,1800,2.28,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.17,"Optiriss6"
"ped3.F.recomb10-0.01-1.wcnf",67977,491189,0.0101,317.69354,85.91703,1,341,0.13839,4e-05,4.77706,0,0.00201,0.00201,4e-05,2.05137,1e-05,0.00499,0.00497,0.74928,0.27416,0,1,1,0.71607,0.36005,0.04219,0.61438,0.99936,1e-05,0,0,0.00068,0.00068,0.42153,1800,1800,43.63,1800,1800,1.01,1800,1800,0.94,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.53,"Optiriss6"
"ped3.F.recomb10-0.01-2.wcnf",67907,463058,0.01071,317.69354,85.91703,1,341,0.14665,4e-05,4.9004,0,0.0022,0.0022,4e-05,2.07602,1e-05,0.00499,0.00498,0.75505,0.27245,0,1,1,0.71661,0.36046,0.04812,0.61026,0.99933,1e-05,0,0,0.00073,0.00073,0.42315,1800,1800,84.3,1800,1800,0.99,1800,1800,0.98,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.51,"Open.WBO16"
"ped3.F.recomb10-0.01-3.wcnf",68211,557501,0.0089,317.69354,85.91703,1,341,0.12235,4e-05,4.70121,0,0.00188,0.00188,4e-05,1.86545,1e-05,0.00497,0.00496,0.77691,0.26111,0,1,1,0.70977,0.36098,0.03593,0.54599,0.99944,1e-05,0,0,0.00062,0.00062,0.40232,1800,1800,39.99,1800,1800,1.01,1800,1800,0.87,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.61,"Optiriss6"
"ped3.F.recomb10-0.01-4.wcnf",68088,568379,0.00873,317.69354,85.91703,1,341,0.11979,4e-05,4.72818,0,0.00189,0.00189,4e-05,1.8294,1e-05,0.00498,0.00496,0.78257,0.25953,0,1,1,0.70659,0.36142,0.03278,0.52585,0.99945,1e-05,0,0,0.00059,0.00059,0.39754,1800,1800,42.56,1800,1800,1.05,1800,1800,0.99,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.62,"Open.WBO16"
"ped3.F.recomb10-0.01-5.wcnf",68280,518143,0.00957,317.69354,85.91703,1,341,0.13178,4e-05,4.77473,0,0.00195,0.00195,4e-05,1.98719,1e-05,0.00496,0.00495,0.7651,0.26038,0,1,1,0.71466,0.36036,0.04,0.58464,0.99938,1e-05,0,0,0.00066,0.00066,0.41114,1800,1800,31.95,1800,1800,1.03,1800,1800,0.89,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.56,"Open.WBO16"
"ped3.F.recomb10-0.10-10.wcnf",70149,687927,0.00721,317.69354,85.91703,1,341,0.10197,4e-05,3.95728,0,0.00154,0.00154,4e-05,1.74019,1e-05,0.00483,0.00482,0.77495,0.26383,0,1,1,0.71265,0.35326,0.03003,0.55779,0.99951,1e-05,0,0,0.00049,0.00049,0.39086,1800,1800,55.4,1800,1800,2.26,1800,1800,1.29,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.76,"Optiriss6"
"ped3.F.recomb10-0.10-6.wcnf",69941,662622,0.00749,317.69354,85.91703,1,341,0.10555,4e-05,3.99422,0,0.00158,0.00158,4e-05,1.77658,1e-05,0.00485,0.00483,0.77436,0.26085,0,1,1,0.71109,0.35406,0.03063,0.5759,0.9995,1e-05,0,0,0.00051,0.00051,0.40189,1800,1800,49.41,1800,1800,1.36,1800,1800,1.22,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.72,"Open.WBO16"
"ped3.F.recomb10-0.10-7.wcnf",69681,708179,0.007,317.69354,85.91703,1,341,0.09839,4e-05,4.04339,0,0.00156,0.00156,4e-05,1.68583,1e-05,0.00488,0.00487,0.78685,0.25533,0,1,1,0.70614,0.35588,0.02697,0.52851,0.99953,1e-05,0,0,0.00049,0.00049,0.39149,1800,1800,78.83,1800,1800,1.86,1800,1800,1.91,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.78,"Open.WBO16"
"ped3.F.recomb10-0.10-8.wcnf",69731,711924,0.00697,317.69354,85.91703,1,341,0.09795,4e-05,3.96171,0,0.00152,0.00152,4e-05,1.69015,1e-05,0.00486,0.00485,0.78084,0.2598,0,1,1,0.70933,0.35367,0.0278,0.52584,0.99953,1e-05,0,0,0.00048,0.00048,0.38367,1800,1800,176.71,1800,1800,5.41,1800,1800,2.93,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.81,"Optiriss6"
"ped3.F.recomb10-0.10-9.wcnf",70131,612505,0.0081,317.69354,85.91703,1,341,0.1145,4e-05,4.04651,0,0.00165,0.00165,4e-05,1.86996,1e-05,0.00483,0.00482,0.75994,0.2693,0,1,1,0.71261,0.35341,0.03638,0.59025,0.99945,1e-05,0,0,0.00055,0.00055,0.40696,1800,1800,62.99,1800,1800,1.89,1800,1800,1.32,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.66,"Optiriss6"
"ped3.F.recomb10-0.20-11.wcnf",70483,862287,0.00575,317.69354,85.91703,1,341,0.08174,4e-05,3.40067,0,0.00128,0.00128,4e-05,1.53712,1e-05,0.00481,0.0048,0.78233,0.27075,0.13115,0.97778,0.84663,0.70968,0.34166,0.02415,0.50788,0.99961,1e-05,0,0,0.00039,0.00039,0.35832,1800,1800,64.13,1800,1800,3.5,1800,1800,2.35,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.95,"Optiriss6"
"ped3.F.recomb10-0.20-12.wcnf",70317,767997,0.00646,317.69354,85.91703,1,341,0.09156,4e-05,3.49618,0,0.00143,0.00142,4e-05,1.63674,1e-05,0.00482,0.00481,0.76206,0.28176,0,1,1,0.71074,0.34137,0.03094,0.51946,0.99956,1e-05,0,0,0.00044,0.00044,0.36493,1800,1800,269.25,1800,1800,11.74,1800,1800,5.3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.83,"newJointClass"
"ped3.F.recomb10-0.20-13.wcnf",70672,826054,0.006,317.69354,85.91703,1,341,0.08555,4e-05,3.49776,0,0.00137,0.00137,4e-05,1.57036,1e-05,0.0048,0.00478,0.78705,0.26455,0.13878,0.97778,0.839,0.70588,0.34349,0.02355,0.51582,0.99959,1e-05,0,0,0.00042,0.00042,0.36864,1800,1800,35.84,1800,1800,1.88,1800,1800,1.59,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.91,"Optiriss6"
"ped3.F.recomb10-0.20-14.wcnf",70162,826667,0.006,317.69354,85.91703,1,341,0.08487,4e-05,3.4642,0,0.00132,0.00132,4e-05,1.58265,1e-05,0.00483,0.00482,0.78217,0.26932,0.12146,0.97778,0.85632,0.70839,0.34358,0.0251,0.52506,0.99959,1e-05,0,0,0.00041,0.00041,0.36986,1800,1800,59.33,1800,1800,4.95,1800,1800,2.45,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.9,"mscg2015a"
"ped3.F.recomb10-0.20-15.wcnf",70364,864596,0.00574,317.69354,85.91703,1,341,0.08138,4e-05,3.46001,0,0.00127,0.00127,4e-05,1.54064,1e-05,0.00482,0.0048,0.79158,0.26304,0.14667,0.97778,0.83111,0.70708,0.3437,0.02235,0.51537,0.99961,1e-05,0,0,0.00039,0.00039,0.3671,1800,1800,50.71,1800,1800,2.05,1800,1800,1.59,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.94,"Optiriss6"
"ped3.G.recomb10-0.01-1.wcnf",80098,539290,0.0194,329.94836,60.30947,1,341,0.14852,3e-05,4.58172,0,0.00185,0.00185,3e-05,2.01123,1e-05,0.00423,0.00422,0.7183,0.27952,0,1,1,0.71792,0.36893,0.05898,0.64488,0.99939,1e-05,0,0,0.00062,0.00062,0.42355,1800,1800,1800,1800,1800,4.07,1800,1800,3.03,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.58,"Open.WBO16"
"ped3.G.recomb10-0.01-2.wcnf",79938,699758,0.01495,329.94836,60.30947,1,341,0.11424,3e-05,4.25493,0,0.00144,0.00144,3e-05,1.7408,1e-05,0.00424,0.00423,0.74171,0.27992,0,1,1,0.70893,0.36707,0.04223,0.59324,0.99953,1e-05,0,0,0.00048,0.00048,0.41417,1800,1800,1800,1800,1800,3.45,1800,1800,1.42,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.77,"Optiriss6"
"ped3.G.recomb10-0.01-3.wcnf",80211,675374,0.01549,329.94836,60.30947,1,341,0.11877,3e-05,4.22939,0,0.00152,0.00151,3e-05,1.81261,1e-05,0.00423,0.00421,0.72414,0.2853,0,1,1,0.71148,0.36732,0.04665,0.61427,0.99951,1e-05,0,0,0.00048,0.00048,0.4207,1800,1800,1800,1800,1800,4.74,1800,1800,2.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.73,"Optiriss6"
"ped3.G.recomb10-0.01-4.wcnf",79993,625042,0.01673,329.94836,60.30947,1,341,0.12798,3e-05,4.51459,0,0.00165,0.00165,3e-05,1.84418,1e-05,0.00424,0.00423,0.73325,0.2769,0,1,1,0.7057,0.36993,0.04683,0.56939,0.99948,1e-05,0,0,0.00053,0.00053,0.41102,1800,1800,1800,1800,1800,6.71,1800,1800,2.65,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.68,"Optiriss6"
"ped3.G.recomb10-0.01-5.wcnf",79975,642174,0.01629,329.94836,60.30947,1,341,0.12454,3e-05,4.31704,0,0.00161,0.00161,3e-05,1.85446,1e-05,0.00424,0.00423,0.71891,0.28634,0,1,1,0.71193,0.36725,0.0496,0.61263,0.99949,1e-05,0,0,0.00052,0.00052,0.42026,1800,1800,1800,1800,1800,4.27,1800,1800,2.43,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.7,"Optiriss6"
"ped3.G.recomb10-0.10-10.wcnf",82301,911025,0.01148,329.94836,60.30947,1,341,0.09034,3e-05,3.32783,0,0.00113,0.00113,3e-05,1.59682,1e-05,0.00412,0.00411,0.72517,0.30238,0.04255,0.98947,0.94692,0.71994,0.35367,0.03558,0.64936,0.99963,1e-05,0,0,0.00037,0.00037,0.40779,1800,1800,1800,1800,1800,9.75,1800,1800,3.93,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.99,"Optiriss6"
"ped3.G.recomb10-0.10-6.wcnf",82089,937342,0.01116,329.94836,60.30947,1,341,0.08758,3e-05,3.3508,0,0.00114,0.00114,3e-05,1.55398,1e-05,0.00413,0.00412,0.73462,0.29738,0.03774,0.98947,0.95174,0.71496,0.35727,0.03271,0.63023,0.99964,1e-05,0,0,0.00036,0.00036,0.40906,1800,1800,1800,1800,1800,6.27,1800,1800,3.16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.01,"Optiriss6"
"ped3.G.recomb10-0.10-7.wcnf",82096,914063,0.01144,329.94836,60.30947,1,341,0.08981,3e-05,3.38062,0,0.00112,0.00112,3e-05,1.56944,1e-05,0.00413,0.00412,0.72756,0.30195,0.025,1,0.975,0.71284,0.35724,0.03514,0.623,0.99963,1e-05,0,0,0.00035,0.00035,0.41111,1800,1800,1800,1800,1800,5.09,1800,1800,2.71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.99,"Optiriss6"
"ped3.G.recomb10-0.10-8.wcnf",81524,922756,0.01134,329.94836,60.30947,1,341,0.08835,3e-05,3.32012,0,0.00108,0.00107,3e-05,1.572,1e-05,0.00416,0.00415,0.72283,0.30373,0.01307,0.98947,0.9764,0.7179,0.35503,0.03621,0.63226,0.99964,1e-05,0,0,0.00036,0.00036,0.40756,1800,1800,1800,1800,1800,4.92,1800,1800,2.05,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.99,"Optiriss6"
"ped3.G.recomb10-0.10-9.wcnf",82070,915875,0.01142,329.94836,60.30947,1,341,0.08961,3e-05,3.46499,0,0.00116,0.00116,3e-05,1.56247,1e-05,0.00413,0.00412,0.74023,0.29473,0.01047,0.98947,0.979,0.71427,0.35704,0.03219,0.61664,0.99963,1e-05,0,0,0.00036,0.00036,0.40263,1800,1800,1800,1800,1800,6.46,1800,1800,4.46,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.99,"Optiriss6"
"ped3.G.recomb10-0.20-11.wcnf",83113,1337850,0.00782,329.94836,60.30947,1,341,0.06212,3e-05,2.69409,0,0.00083,0.00083,3e-05,1.30064,1e-05,0.00408,0.00407,0.7519,0.30003,0.0829,0.98947,0.90657,0.71765,0.33721,0.02151,0.60054,0.99975,1e-05,0,0,0.00025,0.00025,0.37081,1800,1800,1800,1800,1800,740.42,1800,1800,26.88,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.46,"mscg2015b"
"ped3.G.recomb10-0.20-12.wcnf",83617,1262346,0.00829,329.94836,60.30947,1,341,0.06624,3e-05,2.70595,0,0.00085,0.00085,3e-05,1.33435,1e-05,0.00405,0.00404,0.73737,0.30738,0.10127,0.98947,0.88821,0.71355,0.34138,0.02461,0.61083,0.99973,1e-05,0,0,0.00027,0.00027,0.38407,1800,1800,1800,1800,1800,172.11,1800,1800,130.53,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.35,"mscg2015b"
"ped3.G.recomb10-0.20-13.wcnf",83000,1302715,0.00803,329.94836,60.30947,1,341,0.06371,3e-05,2.70913,0,0.00081,0.00081,3e-05,1.31497,1e-05,0.00408,0.00407,0.73941,0.30686,0.08696,0.98947,0.90252,0.71194,0.3415,0.02386,0.59685,0.99974,1e-05,0,0,0.00025,0.00025,0.38433,1800,1800,1800,1800,1800,29.36,1800,1800,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.4,"mscg2015a"
"ped3.G.recomb10-0.20-14.wcnf",83297,1294719,0.00808,329.94836,60.30947,1,341,0.06434,3e-05,2.76887,0,0.00087,0.00087,3e-05,1.32419,1e-05,0.00407,0.00406,0.76156,0.294,0.07463,0.98947,0.91485,0.71583,0.33911,0.02051,0.6179,0.99974,1e-05,0,0,0.00026,0.00026,0.37927,1800,1800,1800,1800,1800,17.9,1800,1800,5.61,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.4,"newJointClass"
"ped3.G.recomb10-0.20-15.wcnf",83622,1200137,0.00872,329.94836,60.30947,1,341,0.06968,3e-05,2.74787,0,9e-04,9e-04,3e-05,1.36623,1e-05,0.00407,0.00405,0.72972,0.30995,0.11915,0.98947,0.87032,0.71387,0.34076,0.02684,0.61532,0.99972,1e-05,0,0,0.00028,0.00028,0.38579,1800,1800,1800,1800,1800,9.56,1800,1800,4.82,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.29,"Optiriss6"
"pesp_18Min.wcnf",41287,2607209,0.00448,1,0,1,1,0.01584,1e-04,0.79816,0,0.00118,0.00118,9e-05,0.18648,2e-05,0.00012,1e-04,0.61201,0.36453,0,0.99661,0.99661,0.61208,0.2493,0.00448,0.0315,0.22361,1e-05,0,0,0.00011,0.00011,0.08139,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.49,"maxhs.b"
"pesp_5min.wcnf",34756,1254411,0.00352,1,0,1,1,0.02771,0.00011,0.70297,0,0.00084,0.00084,0.00011,0.19234,3e-05,0.00014,0.00012,0.55368,0.32002,0,0.99659,0.99659,0.59775,0.26455,0.00352,0.05448,0.25605,1e-05,0,0,0.00011,0.00011,0.11072,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.64,"QMaxSAT14"
"polysite-avrora.wcnf",4196519,9938257,0.00058,175.09222,933.2049,1,5178,0.42226,0,0,0,0.00608,0.00608,0,0,0,0,0,0.55387,0.49354,0.00044,1,0.99956,0.36886,0,0.00068,0.34082,0.88886,0,0,0,0.00608,0.00608,1,1800,1800,1800,1800,1800,312.83,1800,1800,323.34,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,13.38,"mscg2015a"
"polysite-bloat.wcnf",11704973,26881291,0.00022,734.32812,1601.08215,1,4230,0.43543,0,0,0,0.00022,0.00022,0,0,0,0,0,0.48682,0.50379,0.00017,1,0.99983,0.3121,0,0.00025,0.33335,0.62412,0,0,0,0.00022,0.00022,0.62412,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.83,"maxhs.b"
"polysite-hsqldb.wcnf",8622751,22435229,0.00026,374.94574,1212.90979,1,4309,0.38434,0,0,0,0.00035,0.00035,0,0,0,0,0,0.52393,0.495,0.00017,1,0.99983,0.3739,0,0.00029,0.2752,0.74781,0,0,0,0.00035,0.00035,0.74781,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.56,"QMaxSAT16UC"
"polysite-lusearch.wcnf",2254256,5142998,0.00079,234.82104,796.35022,1,2947,0.43832,0,0,0,0.00066,0.00066,0,0,0,0,0,0.55067,0.50093,0.00043,1,0.99957,0.38039,0,0.00093,0.31058,0.84291,0,0,0,0.00066,0.00066,1,1800,1800,1800,1800,1800,125,1800,1800,250.29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.03,"Open.WBO16"
"polysite-pmd.wcnf",7352227,17329447,0.00031,404.5733,1235.32532,1,4186,0.42426,0,0,0,0.00067,0.00067,0,0,0,0,0,0.5319,0.48831,2e-04,1,0.9998,0.37859,0,0.00037,0.30218,0.83356,0,0,0,0.00067,0.00067,0.96813,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.91,"Optiriss6"
"polysite-xalan.wcnf",6422659,12681081,0.00047,656.29639,1500.21069,1,4091,0.50648,0,0,0,0.00062,0.00062,0,0,0,0,0,0.54702,0.50801,0.00017,1,0.99983,0.36873,0,0.00054,0.36304,0.80413,0,0,0,0.00062,0.00062,1,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.61,"maxhs.b"
"r11.wcnf",392515,17367985,0.00977,731.99323,1171.32068,2,7498,0.0226,1e-05,1.89047,0,0.00024,0.00024,1e-05,0.17529,0,1e-05,1e-05,0.7152,0.34755,0,0.99329,0.99329,0.63188,0.2308,0.01018,0.03916,0.17911,0,0,0,8e-05,8e-05,0.07655,1800,1800,1800,1800,1800,1800,1800,1800,1800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24.48,"maxhs.b"
